age_range,outcome,involved_person,self_defined_ethnicity,gender,legislation,outcome_linked_to_object_of_search,datetime,removal_of_more_than_outer_clothing,operation,officer_defined_ethnicity,type,operation_name,object_of_search,latitude,longitude,street_id,street_name,outcome_id,outcome_name
10-17,A no further action disposal,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-17T21:50:00+00:00,False,False,White,Person search,,Controlled drugs,51.501162,-0.116252,1680084,On or near Addington Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-26T17:10:00+00:00,False,False,,Person search,,Controlled drugs,51.502663,-0.113423,1680404,On or near London Waterloo,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-24T03:35:00+00:00,False,False,White,Person search,,Controlled drugs,51.513498,-0.130169,1678146,On or near Moor Street,bu-community-resolution,Community resolution
18-24,A no further action disposal,True,Asian/Asian British - Any other Asian background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-01T12:45:00+00:00,False,False,Other,Person search,,Stolen goods,51.516295,-0.129487,1678131,On or near Conference/Exhibition Centre,bu-no-further-action,A no further action disposal
10-17,Arrest,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-23T02:38:00+00:00,False,False,Black,Person search,,Stolen goods,51.508087,-0.124122,1678961,On or near Nightclub,bu-arrest,Arrest
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-27T21:20:00+00:00,False,False,Black,Person search,,Controlled drugs,51.516178,-0.131904,1677833,On or near Further/Higher Educational Building,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-05T13:50:00+00:00,False,False,White,Person search,,Stolen goods,51.500696,-0.136053,1677128,On or near Birdcage Walk,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-16T16:19:00+00:00,False,False,White,Person search,,Stolen goods,51.511760,-0.131163,1678022,On or near Gerrard Street,bu-no-further-action,A no further action disposal
,Arrest,True,,Other,Criminal Justice and Public Order Act 1994 (section 60),False,2024-02-03T13:32:00+00:00,False,False,Other,Person search,,Anything to threaten or harm anyone,51.511200,-0.133288,1677628,On or near Nightclub,bu-arrest,Arrest
25-34,Arrest,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-07T13:50:00+00:00,True,False,White,Person search,,Controlled drugs,51.514141,-0.132694,1677770,On or near Royalty Mews,bu-arrest,Arrest
25-34,Arrest,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-16T22:40:00+00:00,False,False,Other,Person search,,Stolen goods,51.513804,-0.130733,1678045,On or near Greek Street,bu-arrest,Arrest
over 34,Community resolution,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-22T23:50:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.513090,-0.135043,1677384,On or near Hopkins Street,bu-community-resolution,Community resolution
25-34,Arrest,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-10T00:23:00+00:00,False,False,White,Person search,,Controlled drugs,51.509807,-0.131055,1678020,On or near Whitcomb Street,bu-arrest,Arrest
,A no further action disposal,True,Asian/Asian British - Any other Asian background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-26T16:05:00+00:00,False,False,Other,Person search,,Controlled drugs,51.502663,-0.113423,1680404,On or near London Waterloo,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-09T02:45:00+00:00,False,False,White,Person search,,Offensive weapons,51.507938,-0.128898,1678191,On or near Trafalgar Square,bu-no-further-action,A no further action disposal
,A no further action disposal,True,,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-20T00:08:00+00:00,False,False,Black,Person search,,Stolen goods,51.519676,-0.129614,1678168,On or near B506,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-28T16:30:00+00:00,False,False,,Person search,,Articles for use in criminal damage,51.498335,-0.131193,1677860,On or near Abbey Orchard Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Black/African/Caribbean/Black British - Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-22T04:32:00+00:00,False,False,Black,Person search,,Stolen goods,51.513970,-0.134387,1677442,On or near Wardour Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-25T15:39:00+00:00,False,False,White,Person search,,Stolen goods,51.508351,-0.108355,1681422,On or near Conference/Exhibition Centre,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Female,Misuse of Drugs Act 1971 (section 23),False,2024-02-06T13:42:00+00:00,False,False,Black,Person search,,Controlled drugs,51.511790,-0.131925,1677815,On or near Dansey Place,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Any other ethnic group,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-17T22:28:00+00:00,False,False,White,Person search,,Stolen goods,51.509458,-0.132280,1677786,On or near Nightclub,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-11T02:54:00+00:00,False,False,Other,Person search,,Controlled drugs,51.513498,-0.130169,1678146,On or near Moor Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Asian/Asian British - Any other Asian background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-26T17:35:00+00:00,False,False,Other,Person search,,Controlled drugs,51.502663,-0.113423,1680404,On or near London Waterloo,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - Caribbean,Female,Misuse of Drugs Act 1971 (section 23),False,2024-02-08T23:16:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514519,-0.128758,1678284,On or near Stacey Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Female,Misuse of Drugs Act 1971 (section 23),False,2024-02-22T23:00:00+00:00,False,False,White,Person search,,Controlled drugs,51.509251,-0.133398,1677545,On or near St James'S Market,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-17T03:35:00+00:00,False,False,Black,Person search,,Stolen goods,51.513494,-0.137289,1677083,On or near Dufour'S Place,bu-arrest,Arrest
10-17,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-08T15:30:00+00:00,False,False,White,Person search,,Stolen goods,51.499198,-0.103150,1682257,On or near Milcote Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-27T14:04:00+00:00,False,False,White,Person search,,Stolen goods,51.516295,-0.129487,1678131,On or near Conference/Exhibition Centre,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-17T03:55:00+00:00,False,False,Black,Person search,,Stolen goods,51.513494,-0.137289,1677083,On or near Dufour'S Place,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-15T12:40:00+00:00,False,False,White,Person search,,Stolen goods,51.511137,-0.125914,1678783,On or near New Row,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Asian/Asian British - Any other Asian background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-19T01:56:00+00:00,False,False,Asian,Person search,,Articles for use in criminal damage,51.499984,-0.110119,1681252,On or near Frazier Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-13T03:45:00+00:00,False,False,White,Person search,,Controlled drugs,51.512482,-0.134160,1677437,On or near Nightclub,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-27T03:50:00+00:00,False,False,,Person search,,Stolen goods,51.509044,-0.123247,1679072,On or near John Adam Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-17T20:58:00+00:00,False,False,Black,Person search,,Controlled drugs,51.513804,-0.130733,1678045,On or near Greek Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-10T23:55:00+00:00,False,False,White,Person search,,Stolen goods,51.509807,-0.131055,1678020,On or near Whitcomb Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-28T16:30:00+00:00,False,False,White,Person search,,Stolen goods,51.508699,-0.138306,1676887,On or near Albany Courtyard,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,White - Any other White background,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-25T10:33:00+00:00,False,False,White,Person search,,Stolen goods,51.500696,-0.136053,1677128,On or near Birdcage Walk,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-29T21:30:00+00:00,False,False,White,Person search,,Stolen goods,51.512994,-0.129023,1678281,On or near Charing Cross Road,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-14T20:10:00+00:00,False,False,Other,Person search,,Stolen goods,51.498284,-0.110074,1681059,On or near A302,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-28T16:30:00+00:00,False,False,Other,Person search,,Evidence of offences under the Act,51.498908,-0.132712,1677674,On or near Dacre Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-16T23:47:00+00:00,False,False,White,Person search,,Evidence of offences under the Act,51.519676,-0.129614,1678168,On or near B506,bu-no-further-action,A no further action disposal
over 34,Arrest,True,,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-16T23:09:00+00:00,False,False,Other,Person search,,Stolen goods,51.513601,-0.131534,1677939,On or near Frith Street,bu-arrest,Arrest
18-24,A no further action disposal,True,White - Any other White background,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-16T02:44:00+00:00,False,False,White,Person search,,Offensive weapons,51.508087,-0.124122,1678961,On or near Nightclub,bu-no-further-action,A no further action disposal
10-17,Arrest,True,Other ethnic group - Any other ethnic group,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-22T14:00:00+00:00,False,False,Other,Person search,,Stolen goods,51.505458,-0.100483,1682760,On or near Farnham Place,bu-arrest,Arrest
18-24,A no further action disposal,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-10T01:13:00+00:00,False,False,White,Person search,,Controlled drugs,51.514777,-0.121859,1679368,On or near Great Queen Street,bu-no-further-action,A no further action disposal
over 34,Arrest,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-13T23:30:00+00:00,False,False,Black,Person search,,Controlled drugs,51.511200,-0.133288,1677628,On or near Nightclub,bu-arrest,Arrest
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-23T03:26:00+00:00,False,False,Black,Person search,,Stolen goods,51.513970,-0.134387,1677442,On or near Wardour Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-12T02:50:00+00:00,False,False,Black,Person search,,Offensive weapons,51.511783,-0.129778,1678199,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-02T23:05:00+00:00,False,False,Other,Person search,,Controlled drugs,51.509759,-0.128782,1678367,On or near Nightclub,bu-community-resolution,Community resolution
18-24,A no further action disposal,True,Asian/Asian British - Pakistani,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-27T03:40:00+00:00,False,False,Asian,Person search,,Stolen goods,51.511760,-0.131163,1678022,On or near Gerrard Street,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-17T23:46:00+00:00,False,False,Black,Person search,,Stolen goods,51.509807,-0.131055,1678020,On or near Whitcomb Street,bu-arrest,Arrest
25-34,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-28T23:17:00+00:00,False,False,White,Person search,,Stolen goods,51.512994,-0.129023,1678281,On or near Charing Cross Road,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-17T20:18:00+00:00,False,False,White,Person search,,Offensive weapons,51.500950,-0.112543,1680797,On or near Lower Marsh,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - Any other White background,Female,Misuse of Drugs Act 1971 (section 23),False,2024-02-28T03:17:00+00:00,False,False,White,Person search,,Controlled drugs,51.516178,-0.131904,1677833,On or near Further/Higher Educational Building,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - Any other White background,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-10T22:20:00+00:00,False,False,White,Person search,,Stolen goods,51.513804,-0.130733,1678045,On or near Greek Street,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,Other ethnic group - Any other ethnic group,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-06T10:20:00+00:00,False,False,Other,Person search,,Controlled drugs,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-community-resolution,Community resolution
over 34,A no further action disposal,True,Asian/Asian British - Any other Asian background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-10T22:41:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.514519,-0.128758,1678284,On or near Stacey Street,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Asian/Asian British - Bangladeshi,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-01T14:05:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.510042,-0.120439,1679444,On or near Savoy Way,bu-arrest,Arrest
18-24,Community resolution,True,Asian/Asian British - Any other Asian background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-04T00:00:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.513498,-0.130169,1678146,On or near Moor Street,bu-community-resolution,Community resolution
over 34,A no further action disposal,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-21T13:45:00+00:00,False,False,White,Person search,,Controlled drugs,51.511200,-0.133288,1677628,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-05T12:00:00+00:00,False,False,White,Person search,,Stolen goods,51.500963,-0.127931,1678381,On or near Little George Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-16T03:33:00+00:00,False,False,Black,Person search,,Evidence of offences under the Act,51.511200,-0.133288,1677628,On or near Nightclub,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-10T22:48:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-15T14:15:00+00:00,False,False,Black,Person search,,Controlled drugs,51.506604,-0.097928,1682925,On or near Sumner Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-06T10:20:00+00:00,False,False,Other,Person search,,Controlled drugs,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-06T13:40:00+00:00,False,False,Black,Person search,,Controlled drugs,51.500811,-0.103371,1682427,On or near Webber Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-17T00:55:00+00:00,False,False,Other,Person search,,Offensive weapons,51.516295,-0.129487,1678131,On or near Conference/Exhibition Centre,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-24T03:01:00+00:00,False,False,Other,Person search,,Stolen goods,51.513498,-0.130169,1678146,On or near Moor Street,bu-no-further-action,A no further action disposal
25-34,Arrest,True,,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-01T15:40:00+00:00,False,False,White,Person search,,Offensive weapons,51.516295,-0.129487,1678131,On or near Conference/Exhibition Centre,bu-arrest,Arrest
18-24,Arrest,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-24T22:55:00+00:00,False,False,White,Person search,,Offensive weapons,51.509807,-0.131055,1678020,On or near Whitcomb Street,bu-arrest,Arrest
10-17,Community resolution,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-09T23:15:00+00:00,False,False,Black,Person search,,Offensive weapons,51.509064,-0.130120,1678150,On or near Parking Area,bu-community-resolution,Community resolution
18-24,Community resolution,True,Black/African/Caribbean/Black British - Caribbean,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-10T23:06:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514537,-0.128196,1678431,On or near St Giles Passage,bu-community-resolution,Community resolution
25-34,A no further action disposal,True,,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-05T00:02:00+00:00,False,False,Black,Person search,,Stolen goods,51.509491,-0.125924,1678539,On or near William Iv Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-03T23:15:00+00:00,False,False,White,Person search,,Stolen goods,51.500978,-0.125524,1678704,On or near Bridge Street,bu-no-further-action,A no further action disposal
10-17,Arrest,True,Black/African/Caribbean/Black British - Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-01T01:06:00+00:00,False,False,Black,Person search,,Offensive weapons,51.510152,-0.132382,1677738,On or near Theatre/Concert Hall,bu-arrest,Arrest
18-24,Arrest,True,Mixed/Multiple ethnic groups - White and Asian,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-11T21:55:00+00:00,False,False,White,Person search,,Controlled drugs,51.510840,-0.128984,1678254,On or near Nightclub,bu-arrest,Arrest
10-17,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-03T20:11:00+00:00,False,False,Other,Person search,,Stolen goods,51.512247,-0.130120,1678100,On or near Gerrard Place,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-14T04:15:00+00:00,False,False,Black,Person search,,Stolen goods,51.510152,-0.132382,1677738,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-01T13:35:00+00:00,False,False,Other,Person search,,Controlled drugs,51.507096,-0.122909,1678963,On or near Embankment Place,bu-community-resolution,Community resolution
18-24,A no further action disposal,True,,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-15T15:00:00+00:00,False,False,Other,Person search,,Stolen goods,51.509807,-0.131055,1678020,On or near Whitcomb Street,bu-no-further-action,A no further action disposal
,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-04T06:20:00+00:00,False,False,Black,Person search,,Offensive weapons,51.512495,-0.138915,1676635,On or near Nightclub,bu-arrest,Arrest
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-17T22:53:00+00:00,False,False,Black,Person search,,Stolen goods,51.509947,-0.131367,1677944,On or near Sports/Recreation Area,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-19T20:10:00+00:00,False,False,White,Person search,,Stolen goods,51.522137,-0.106997,1681771,On or near Farringdon Road,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-28T23:01:00+00:00,False,False,White,Person search,,Stolen goods,51.512379,-0.129379,1678274,On or near Parking Area,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Asian/Asian British - Indian,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-26T15:10:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.502663,-0.113423,1680404,On or near London Waterloo,bu-no-further-action,A no further action disposal
18-24,Arrest,True,,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-17T20:20:00+00:00,False,False,White,Person search,,Stolen goods,51.510952,-0.134064,1677471,On or near Great Windmill Street,bu-arrest,Arrest
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-17T01:22:00+00:00,False,False,Black,Person search,,Controlled drugs,51.511200,-0.133288,1677628,On or near Nightclub,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-17T17:50:00+00:00,False,False,White,Person search,,Stolen goods,51.511760,-0.131163,1678022,On or near Gerrard Street,bu-no-further-action,A no further action disposal
25-34,Arrest,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-02T05:30:00+00:00,False,False,White,Person search,,Evidence of offences under the Act,51.510152,-0.132382,1677738,On or near Theatre/Concert Hall,bu-arrest,Arrest
18-24,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-02T11:30:00+00:00,False,False,White,Person search,,Controlled drugs,51.504010,-0.115515,1680108,On or near Waterloo,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-24T18:47:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514246,-0.131436,1677792,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-15T18:01:00+00:00,False,False,White,Person search,,Stolen goods,51.509807,-0.131055,1678020,On or near Whitcomb Street,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-01T05:32:00+00:00,False,False,Asian,Person search,,Offensive weapons,51.499071,-0.117649,1679949,On or near Hospital,bu-arrest,Arrest
25-34,Arrest,True,,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-03T14:10:00+00:00,False,False,White,Person search,,,51.509565,-0.131642,1677950,On or near Panton Street,bu-arrest,Arrest
over 34,A no further action disposal,True,Asian/Asian British - Any other Asian background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-10T22:41:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.514519,-0.128758,1678284,On or near Stacey Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-18T06:00:00+00:00,False,False,Asian,Person search,,Offensive weapons,51.513970,-0.134387,1677442,On or near Wardour Street,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-03T00:15:00+00:00,False,False,Other,Person search,,Controlled drugs,51.509064,-0.130120,1678150,On or near Parking Area,bu-community-resolution,Community resolution
25-34,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-29T21:30:00+00:00,False,False,White,Person search,,Stolen goods,51.512379,-0.129379,1678274,On or near Parking Area,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-11T03:40:00+00:00,False,False,Black,Person search,,Stolen goods,51.512780,-0.134234,1677484,On or near Peter Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-09T21:10:00+00:00,False,False,Black,Person search,,Stolen goods,51.513498,-0.130169,1678146,On or near Moor Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-11T02:13:00+00:00,False,False,Black,Person search,,Offensive weapons,51.514246,-0.131436,1677792,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-26T16:35:00+00:00,False,False,White,Person search,,Controlled drugs,51.502663,-0.113423,1680404,On or near London Waterloo,bu-no-further-action,A no further action disposal
,A no further action disposal,True,,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-17T05:00:00+00:00,False,False,White,Person search,,Controlled drugs,51.510152,-0.132382,1677738,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
over 34,Community resolution,True,,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-17T23:37:00+00:00,False,False,Black,Person search,,Controlled drugs,51.513970,-0.134387,1677442,On or near Wardour Street,bu-community-resolution,Community resolution
10-17,A no further action disposal,True,Asian/Asian British - Any other Asian background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-15T15:35:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.509759,-0.128782,1678367,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-22T03:55:00+00:00,False,False,Black,Person search,,Stolen goods,51.514112,-0.133690,1677546,On or near Richmond Buildings,bu-arrest,Arrest
