age_range,outcome,involved_person,self_defined_ethnicity,gender,legislation,outcome_linked_to_object_of_search,datetime,removal_of_more_than_outer_clothing,operation,officer_defined_ethnicity,type,operation_name,object_of_search,latitude,longitude,street_id,street_name,outcome_id,outcome_name
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Other,Misuse of Drugs Act 1971 (section 23),False,2024-07-24T04:10:00+00:00,False,False,Black,Person search,,Controlled drugs,51.511703,-0.128701,1678351,On or near Little Newport Street,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-26T23:25:00+00:00,False,False,Asian,Person search,,Stolen goods,51.514246,-0.131436,1677792,On or near Nightclub,bu-arrest,Arrest
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-04T02:34:00+00:00,False,False,Black,Person search,,Controlled drugs,51.511583,-0.133287,1677675,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Asian/Asian British - Pakistani,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-05T02:25:00+00:00,False,False,Black,Person search,,Stolen goods,51.512416,-0.133384,1677661,On or near Nightclub,bu-no-further-action,A no further action disposal
over 34,Arrest,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-06T21:15:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510840,-0.128984,1678254,On or near Nightclub,bu-arrest,Arrest
over 34,A no further action disposal,True,Other ethnic group - Any other ethnic group,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-02T18:57:00+00:00,False,False,,Person search,,Stolen goods,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-13T14:00:00+00:00,False,False,White,Person search,,Stolen goods,51.508286,-0.130426,1678068,On or near Further/Higher Educational Building,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-20T23:29:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Any other ethnic group,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-10T09:50:00+00:00,False,False,White,Person search,,Stolen goods,51.500963,-0.127931,1678381,On or near Little George Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Mixed/Multiple ethnic groups - White and Black Caribbean,Female,Misuse of Drugs Act 1971 (section 23),False,2024-07-30T02:09:00+00:00,False,False,Black,Person search,,Controlled drugs,51.516785,-0.126532,1678562,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-26T23:24:00+00:00,False,False,White,Person search,,Stolen goods,51.514279,-0.131247,1678009,On or near Nightclub,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-29T15:40:00+00:00,False,False,Black,Person search,,Stolen goods,51.511339,-0.128427,1678405,On or near Cranbourn Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - Any other White background,Other,Misuse of Drugs Act 1971 (section 23),False,2024-07-05T23:05:00+00:00,False,False,White,Person search,,Controlled drugs,51.511783,-0.129778,1678199,On or near Nightclub,bu-no-further-action,A no further action disposal
over 34,Arrest,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-16T15:55:00+00:00,False,False,White,Person search,,Controlled drugs,51.507096,-0.122909,1678963,On or near Embankment Place,bu-arrest,Arrest
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-13T18:35:00+00:00,False,False,White,Person search,,Controlled drugs,51.510942,-0.131196,1677925,On or near Leicester Street,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-20T15:46:00+00:00,False,False,White,Person search,,Controlled drugs,51.514704,-0.130826,1678048,On or near Manette Street,bu-arrest,Arrest
25-34,Community resolution,True,Black/African/Caribbean/Black British - African,Other,Misuse of Drugs Act 1971 (section 23),False,2024-07-30T00:01:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514012,-0.131078,1677997,On or near Nightclub,bu-community-resolution,Community resolution
10-17,Arrest,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-19T02:10:00+00:00,False,False,White,Person search,,Stolen goods,51.511608,-0.134599,1677382,On or near Smith'S Court,bu-arrest,Arrest
18-24,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-06T22:45:00+00:00,False,False,White,Person search,,Stolen goods,51.513406,-0.131715,1677781,On or near Nightclub,bu-arrest,Arrest
18-24,A no further action disposal,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-20T02:03:00+00:00,False,False,White,Person search,,Stolen goods,51.512379,-0.129379,1678274,On or near Parking Area,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-07T00:05:00+00:00,False,False,Other,Person search,,Stolen goods,51.512300,-0.128388,1678389,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
10-17,Arrest,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-07T03:00:00+00:00,False,False,Black,Person search,,Stolen goods,51.513019,-0.130592,1678021,On or near Romilly Street,bu-arrest,Arrest
18-24,Arrest,True,Other ethnic group - Arab,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-21T01:34:00+00:00,False,False,Other,Person search,,Stolen goods,51.513804,-0.130733,1678045,On or near Greek Street,bu-arrest,Arrest
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-04T00:45:00+00:00,False,False,White,Person search,,Controlled drugs,51.510152,-0.132382,1677738,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Any other ethnic group,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-03T08:50:00+00:00,False,False,Other,Person search,,Stolen goods,51.500978,-0.125524,1678704,On or near Bridge Street,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-10T09:50:00+00:00,False,False,White,Person search,,Stolen goods,51.501151,-0.127908,1678482,On or near Great George Street,bu-community-resolution,Community resolution
over 34,Arrest,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-18T13:13:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514856,-0.120068,1679619,On or near Further/Higher Educational Building,bu-arrest,Arrest
25-34,Community resolution,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-05T22:30:00+00:00,False,False,White,Person search,,Controlled drugs,51.511534,-0.130495,1678076,On or near Lisle Street,bu-community-resolution,Community resolution
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Other,Misuse of Drugs Act 1971 (section 23),False,2024-07-04T01:12:00+00:00,False,False,White,Person search,,Controlled drugs,51.511790,-0.132459,1677744,On or near A401,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-26T22:53:00+00:00,False,False,,Person search,,Stolen goods,51.513848,-0.129593,1678270,On or near Old Compton Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-29T15:03:00+00:00,False,False,Asian,Person search,,Stolen goods,51.500967,-0.104704,1681956,On or near Webber Street,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-10T15:26:00+00:00,False,False,Black,Person search,,Offensive weapons,51.509491,-0.125924,1678539,On or near William Iv Street,bu-arrest,Arrest
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-05T01:50:00+00:00,False,False,Black,Person search,,Stolen goods,51.511790,-0.131925,1677815,On or near Dansey Place,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,White - Any other White background,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-15T11:30:00+00:00,False,False,White,Person search,,Stolen goods,51.504099,-0.135122,1677284,On or near The Mall,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-25T22:00:00+00:00,False,False,Black,Person search,,Controlled drugs,51.513498,-0.130169,1678146,On or near Moor Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-29T23:13:00+00:00,True,False,Other,Person search,,Stolen goods,51.513708,-0.140004,1676706,On or near Little Marlborough Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-30T13:20:00+00:00,False,False,White,Person search,,Controlled drugs,51.513310,-0.120741,1679459,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-06T02:50:00+00:00,False,False,Black,Person search,,Offensive weapons,51.511612,-0.135435,1677292,On or near Brewer Street,bu-no-further-action,A no further action disposal
under 10,A no further action disposal,True,Other ethnic group - Arab,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-21T01:10:00+00:00,False,False,Asian,Person search,,Stolen goods,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Asian/Asian British - Any other Asian background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-27T00:25:00+00:00,False,False,Black,Person search,,Offensive weapons,51.510953,-0.133012,1677692,On or near Nightclub,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-26T20:46:00+00:00,False,False,Black,Person search,,Stolen goods,51.501751,-0.105882,1681851,On or near Valentine Place,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-27T02:25:00+00:00,False,False,Other,Person search,,Controlled drugs,51.513715,-0.120101,1679596,On or near Drury Lane,bu-no-further-action,A no further action disposal
over 34,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-31T16:23:00+00:00,False,False,White,Person search,,Offensive weapons,51.504925,-0.124886,1678852,On or near Horse Guards Avenue,bu-arrest,Arrest
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-14T22:40:00+00:00,False,False,Black,Person search,,Stolen goods,51.513090,-0.135043,1677384,On or near Hopkins Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-24T10:50:00+00:00,False,False,White,Person search,,Controlled drugs,51.514872,-0.127793,1678441,On or near New Compton Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-04T22:15:00+00:00,False,False,Black,Person search,,Stolen goods,51.499645,-0.106920,1681844,On or near Waterloo Road,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-02T01:23:00+00:00,False,False,Black,Person search,,Controlled drugs,51.516178,-0.131904,1677833,On or near Further/Higher Educational Building,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Any other ethnic group,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-14T22:39:00+00:00,False,False,White,Person search,,Fireworks,51.509158,-0.134930,1677370,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,Other ethnic group - Arab,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-15T17:00:00+00:00,False,False,Other,Person search,,Controlled drugs,51.513064,-0.129438,1678198,On or near Shaftesbury Avenue,bu-community-resolution,Community resolution
18-24,A no further action disposal,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-04T00:42:00+00:00,False,False,White,Person search,,Controlled drugs,51.510295,-0.132318,1677826,On or near Coventry Street,bu-no-further-action,A no further action disposal
over 34,Arrest,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-27T22:25:00+00:00,False,False,White,Person search,,Controlled drugs,51.513498,-0.130169,1678146,On or near Moor Street,bu-arrest,Arrest
18-24,Community resolution,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-14T16:20:00+00:00,False,False,Black,Person search,,Controlled drugs,51.507938,-0.128898,1678191,On or near Trafalgar Square,bu-community-resolution,Community resolution
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-27T16:33:00+00:00,False,False,White,Person search,,Stolen goods,51.509251,-0.133398,1677545,On or near St James'S Market,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-26T04:00:00+00:00,False,False,Black,Person search,,Offensive weapons,51.511583,-0.133287,1677675,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Asian/Asian British - Indian,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-19T18:53:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.511339,-0.128427,1678405,On or near Cranbourn Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Other,Misuse of Drugs Act 1971 (section 23),False,2024-07-06T23:15:00+00:00,False,False,Other,Person search,,Controlled drugs,51.510942,-0.131196,1677925,On or near Leicester Street,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-05T15:00:00+00:00,False,False,White,Person search,,Controlled drugs,51.509759,-0.128782,1678367,On or near Nightclub,bu-community-resolution,Community resolution
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-12T01:15:00+00:00,False,False,Black,Person search,,Stolen goods,51.513498,-0.130169,1678146,On or near Moor Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-22T02:30:00+00:00,False,False,Black,Person search,,Stolen goods,51.509909,-0.126298,1678560,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Mixed/Multiple ethnic groups - White and Black Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-01T15:30:00+00:00,False,False,White,Person search,,Stolen goods,51.512247,-0.130120,1678100,On or near Gerrard Place,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - Any other White background,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-25T21:40:00+00:00,False,False,White,Person search,,Stolen goods,51.510952,-0.134064,1677471,On or near Great Windmill Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-13T02:15:00+00:00,False,False,Black,Person search,,Offensive weapons,51.510272,-0.129192,1678129,On or near Nightclub,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-26T01:38:00+00:00,False,False,Black,Person search,,Offensive weapons,51.511583,-0.133287,1677675,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - Any other White background,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-04T11:10:00+00:00,False,False,White,Person search,,Stolen goods,51.502810,-0.132696,1677669,On or near Park/Open Space,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-05T21:25:00+00:00,False,False,White,Person search,,Controlled drugs,51.511623,-0.125951,1678738,On or near Rose Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-14T22:33:00+00:00,False,False,Black,Person search,,Stolen goods,51.513090,-0.135043,1677384,On or near Hopkins Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-14T02:50:00+00:00,False,False,Black,Person search,,Stolen goods,51.513052,-0.132681,1677758,On or near Bourchier Street,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-04T23:35:00+00:00,False,False,Black,Person search,,Controlled drugs,51.512416,-0.133384,1677661,On or near Nightclub,bu-arrest,Arrest
10-17,Arrest,True,Other ethnic group - Any other ethnic group,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-14T22:10:00+00:00,False,False,Other,Person search,,Stolen goods,51.514112,-0.133690,1677546,On or near Richmond Buildings,bu-arrest,Arrest
25-34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Other,Misuse of Drugs Act 1971 (section 23),False,2024-07-12T22:55:00+00:00,False,False,White,Person search,,Controlled drugs,51.510840,-0.128984,1678254,On or near Nightclub,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-12T22:39:00+00:00,False,False,White,Person search,,Stolen goods,51.513361,-0.128330,1678384,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-31T00:20:00+00:00,False,False,Black,Person search,,Stolen goods,51.513150,-0.138845,1676870,On or near Carnaby Street,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-21T15:31:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514856,-0.120068,1679619,On or near Further/Higher Educational Building,bu-arrest,Arrest
25-34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-20T03:01:00+00:00,False,False,White,Person search,,Controlled drugs,51.510295,-0.132318,1677826,On or near Coventry Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-04T00:40:00+00:00,False,False,White,Person search,,Stolen goods,51.508087,-0.124122,1678961,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Asian/Asian British - Any other Asian background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-21T02:20:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-arrest,Arrest
10-17,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-16T16:16:00+00:00,False,False,White,Person search,,Offensive weapons,51.504099,-0.135122,1677284,On or near The Mall,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-04T00:00:00+00:00,False,False,Black,Person search,,Controlled drugs,51.516820,-0.127583,1678501,On or near Dyott Street,bu-arrest,Arrest
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-29T17:23:00+00:00,False,False,Other,Person search,,Controlled drugs,51.511339,-0.128427,1678405,On or near Cranbourn Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-26T01:45:00+00:00,False,False,Black,Person search,,Offensive weapons,51.512013,-0.133502,1677575,On or near Winnett Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-14T02:28:00+00:00,False,False,Other,Person search,,Stolen goods,51.512811,-0.133325,1677641,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-24T14:00:00+00:00,False,False,Black,Person search,,Stolen goods,51.512059,-0.118929,1679743,On or near A301,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-19T09:30:00+00:00,False,False,White,Person search,,Controlled drugs,51.514856,-0.120068,1679619,On or near Further/Higher Educational Building,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-12T02:00:00+00:00,False,False,Black,Person search,,Controlled drugs,51.511997,-0.131355,1677958,On or near Macclesfield Street,bu-arrest,Arrest
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-06T02:14:00+00:00,False,False,Black,Person search,,Controlled drugs,51.512513,-0.133841,1677559,On or near Nightclub,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-16T16:16:00+00:00,False,False,Black,Person search,,Offensive weapons,51.504266,-0.136570,1676921,On or near Marlborough Road,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-10T19:50:00+00:00,False,False,Black,Person search,,Controlled drugs,51.512013,-0.133502,1677575,On or near Winnett Street,bu-arrest,Arrest
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - Caribbean,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-30T18:00:00+00:00,False,False,Black,Person search,,Controlled drugs,51.502340,-0.103379,1682123,On or near Surrey Row,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-03T15:11:00+00:00,False,False,Other,Person search,,Stolen goods,51.503218,-0.103170,1682415,On or near Nelson Square,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-09T01:00:00+00:00,False,False,Black,Person search,,Offensive weapons,51.514279,-0.131247,1678009,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - African,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-06T21:35:00+00:00,False,False,Black,Person search,,Stolen goods,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-19T16:10:00+00:00,False,False,White,Person search,,Stolen goods,51.514867,-0.138790,1676714,On or near Further/Higher Educational Building,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-05T01:55:00+00:00,False,False,Black,Person search,,Stolen goods,51.511790,-0.131925,1677815,On or near Dansey Place,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-29T14:00:00+00:00,False,False,Black,Person search,,Stolen goods,51.503345,-0.101790,1682736,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Asian/Asian British - Indian,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-05T21:30:00+00:00,False,False,Asian,Person search,,Stolen goods,51.509158,-0.134930,1677370,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-03T02:25:00+00:00,False,False,Black,Person search,,Controlled drugs,51.511790,-0.131925,1677815,On or near Dansey Place,bu-no-further-action,A no further action disposal
18-24,Arrest,True,White - English/Welsh/Scottish/Northern Irish/British,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-15T13:00:00+00:00,False,False,White,Person search,,Evidence of offences under the Act,51.503196,-0.127032,1678183,On or near Downing Street,bu-arrest,Arrest
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-02T02:22:00+00:00,False,False,White,Person search,,Offensive weapons,51.516178,-0.131904,1677833,On or near Further/Higher Educational Building,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-13T02:45:00+00:00,False,False,White,Person search,,Stolen goods,51.513064,-0.129438,1678198,On or near Shaftesbury Avenue,bu-arrest,Arrest
,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-08T03:27:00+00:00,False,False,Black,Person search,,Controlled drugs,51.506985,-0.124975,1678839,On or near Northumberland Avenue,bu-no-further-action,A no further action disposal
10-17,Arrest,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-29T21:15:00+00:00,False,False,Black,Person search,,Stolen goods,51.514012,-0.131078,1677997,On or near Nightclub,bu-arrest,Arrest
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-13T02:15:00+00:00,False,False,Other,Person search,,Stolen goods,51.511339,-0.128427,1678405,On or near Cranbourn Street,bu-no-further-action,A no further action disposal
over 34,Arrest,True,White - Any other White background,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-10T12:50:00+00:00,False,False,White,Person search,,Stolen goods,51.500978,-0.125524,1678704,On or near Bridge Street,bu-arrest,Arrest
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-26T23:06:00+00:00,False,False,Black,Person search,,Offensive weapons,51.514246,-0.131436,1677792,On or near Nightclub,bu-no-further-action,A no further action disposal
