age_range,outcome,involved_person,self_defined_ethnicity,gender,legislation,outcome_linked_to_object_of_search,datetime,removal_of_more_than_outer_clothing,operation,officer_defined_ethnicity,type,operation_name,object_of_search,latitude,longitude,street_id,street_name,outcome_id,outcome_name
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-21T16:15:00+00:00,False,False,White,Person search,,Stolen goods,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-22T02:08:00+00:00,False,False,White,Person search,,Controlled drugs,51.513601,-0.131534,1677939,On or near Frith Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-08T21:22:00+00:00,False,False,Black,Person search,,Offensive weapons,51.513064,-0.129438,1678198,On or near Shaftesbury Avenue,bu-no-further-action,A no further action disposal
over 34,Arrest,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-15T19:36:00+00:00,False,False,White,Person search,,Offensive weapons,51.511703,-0.128701,1678351,On or near Little Newport Street,bu-arrest,Arrest
over 34,A no further action disposal,True,Other ethnic group - Not stated,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-01T15:25:00+00:00,False,False,White,Person search,,Stolen goods,51.511339,-0.128427,1678405,On or near Cranbourn Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-05T23:59:00+00:00,False,False,Black,Person search,,Controlled drugs,51.500362,-0.102294,1682456,On or near Boyfield Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-28T00:01:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510345,-0.122502,1679211,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
25-34,Summons / charged by post,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-09T03:58:00+00:00,True,False,Black,Person search,,Controlled drugs,51.508087,-0.124122,1678961,On or near Nightclub,bu-summons,Summons / charged by post
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-17T03:30:00+00:00,False,False,Black,Person search,,Controlled drugs,51.512780,-0.134234,1677484,On or near Peter Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-09T04:23:00+00:00,False,False,Black,Person search,,Stolen goods,51.510942,-0.131196,1677925,On or near Leicester Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-29T22:02:00+00:00,False,False,White,Person search,,Offensive weapons,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Other,Misuse of Drugs Act 1971 (section 23),False,2024-03-25T02:11:00+00:00,False,False,White,Person search,,Controlled drugs,51.504099,-0.135122,1677284,On or near The Mall,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-20T16:20:00+00:00,False,False,White,Person search,,Controlled drugs,51.507725,-0.125708,1678750,On or near Corner House Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-27T10:32:00+00:00,False,False,White,Person search,,Stolen goods,51.511856,-0.127570,1678534,On or near Great Newport Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-09T03:57:00+00:00,True,False,Black,Person search,,Controlled drugs,51.508409,-0.123461,1679097,On or near Buckingham Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-05T01:19:00+00:00,True,False,Black,Person search,,Offensive weapons,51.511583,-0.133287,1677675,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-02T02:45:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.511856,-0.127570,1678534,On or near Great Newport Street,bu-arrest,Arrest
,A no further action disposal,True,Other ethnic group - Not stated,Female,Misuse of Drugs Act 1971 (section 23),False,2024-03-31T01:00:00+00:00,False,False,White,Person search,,Controlled drugs,51.511137,-0.125914,1678783,On or near New Row,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,Black/African/Caribbean/Black British - Caribbean,Other,Misuse of Drugs Act 1971 (section 23),False,2024-03-01T05:01:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510272,-0.129192,1678129,On or near Nightclub,bu-community-resolution,Community resolution
over 34,A no further action disposal,True,Other ethnic group - Not stated,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-15T12:00:00+00:00,False,False,White,Person search,,Stolen goods,51.506342,-0.125794,1678767,On or near Great Scotland Yard,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-22T23:37:00+00:00,False,False,White,Person search,,Fireworks,51.513090,-0.135043,1677384,On or near Hopkins Street,bu-arrest,Arrest
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-09T03:58:00+00:00,True,False,Black,Person search,,Controlled drugs,51.508087,-0.124122,1678961,On or near Nightclub,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-28T23:48:00+00:00,False,False,Black,Person search,,Stolen goods,51.510272,-0.129192,1678129,On or near Nightclub,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-15T12:05:00+00:00,False,False,White,Person search,,Stolen goods,51.506087,-0.125617,1678719,On or near Scotland Place,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Other,Misuse of Drugs Act 1971 (section 23),False,2024-03-02T04:26:00+00:00,False,False,White,Person search,,Controlled drugs,51.515684,-0.135874,1677259,On or near Nightclub,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-24T00:35:00+00:00,False,False,White,Person search,,Articles for use in criminal damage,51.511534,-0.130495,1678076,On or near Lisle Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-01T02:00:00+00:00,False,False,Black,Person search,,Stolen goods,51.512811,-0.133325,1677641,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Female,Misuse of Drugs Act 1971 (section 23),False,2024-03-25T00:50:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.510910,-0.128604,1678401,On or near Bear Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Female,Misuse of Drugs Act 1971 (section 23),False,2024-03-13T16:00:00+00:00,False,False,White,Person search,,Controlled drugs,51.509786,-0.124658,1678937,On or near Police Station,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-27T15:20:00+00:00,False,False,White,Person search,,Controlled drugs,51.511925,-0.136431,1677105,On or near Bridle Lane,bu-community-resolution,Community resolution
25-34,Arrest,True,Black/African/Caribbean/Black British - Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-05T12:35:00+00:00,False,False,Black,Person search,,Offensive weapons,51.511860,-0.137975,1676890,On or near Upper John Street,bu-arrest,Arrest
25-34,A no further action disposal,True,White - Any other White background,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-17T21:31:00+00:00,False,False,White,Person search,,Stolen goods,51.514523,-0.129580,1678276,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-31T03:00:00+00:00,False,False,Black,Person search,,Stolen goods,51.510295,-0.132318,1677826,On or near Coventry Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-18T11:22:00+00:00,False,False,White,Person search,,Controlled drugs,51.514519,-0.128758,1678284,On or near Stacey Street,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-02T22:40:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510900,-0.127984,1678414,On or near Theatre/Concert Hall,bu-arrest,Arrest
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-08T04:19:00+00:00,False,False,White,Person search,,Offensive weapons,51.512416,-0.133384,1677661,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-09T23:10:00+00:00,False,False,White,Person search,,Stolen goods,51.510840,-0.128984,1678254,On or near Nightclub,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-30T15:45:00+00:00,False,False,White,Person search,,Offensive weapons,51.504925,-0.124886,1678852,On or near Horse Guards Avenue,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-03T00:30:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514286,-0.132818,1677663,On or near Chapone Place,bu-no-further-action,A no further action disposal
over 34,Community resolution,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-27T13:53:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.507725,-0.125708,1678750,On or near Corner House Street,bu-community-resolution,Community resolution
25-34,A no further action disposal,True,Other ethnic group - Any other ethnic group,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-15T12:05:00+00:00,False,False,White,Person search,,Stolen goods,51.504925,-0.124886,1678852,On or near Horse Guards Avenue,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-02T23:33:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.511790,-0.131925,1677815,On or near Dansey Place,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-10T01:10:00+00:00,False,False,Black,Person search,,Controlled drugs,51.513200,-0.131248,1677992,On or near Old Compton Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-04T01:05:00+00:00,False,False,White,Person search,,Controlled drugs,51.511534,-0.130495,1678076,On or near Lisle Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-25T02:10:00+00:00,False,False,White,Person search,,Controlled drugs,51.500559,-0.133062,1677598,On or near Queen Anne'S Gate,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - Any other White background,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-22T23:58:00+00:00,False,False,White,Person search,,Stolen goods,51.513804,-0.130733,1678045,On or near Greek Street,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-29T13:00:00+00:00,False,False,White,Person search,,Controlled drugs,51.511022,-0.119880,1679585,On or near Strand,bu-community-resolution,Community resolution
over 34,A no further action disposal,True,White - Any other White background,Other,Misuse of Drugs Act 1971 (section 23),False,2024-03-11T13:35:00+00:00,False,False,White,Person search,,Controlled drugs,51.519352,-0.120027,1679476,On or near Drake Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-12T11:14:00+00:00,False,False,White,Person search,,Stolen goods,51.498185,-0.125739,1678741,On or near Abingdon Street,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-24T00:22:00+00:00,False,False,,Person search,,Stolen goods,51.513019,-0.130592,1678021,On or near Romilly Street,bu-arrest,Arrest
,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-08T00:13:00+00:00,False,False,Black,Person search,,Controlled drugs,51.516178,-0.131904,1677833,On or near Further/Higher Educational Building,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-15T02:37:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.509064,-0.130120,1678150,On or near Parking Area,bu-no-further-action,A no further action disposal
25-34,Penalty Notice for Disorder,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-08T11:15:00+00:00,False,False,White,Person search,,Controlled drugs,51.517996,-0.135361,1677371,On or near Newman Passage,bu-penalty-notice,Penalty Notice for Disorder
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-29T03:54:00+00:00,False,False,White,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-18T11:36:00+00:00,False,False,White,Person search,,Controlled drugs,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-24T02:00:00+00:00,False,False,White,Person search,,Offensive weapons,51.510042,-0.120439,1679444,On or near Savoy Way,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-22T20:05:00+00:00,True,False,White,Person search,,Stolen goods,51.509886,-0.128646,1678385,On or near Irving Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-03T01:00:00+00:00,False,False,Other,Person search,,Stolen goods,51.513052,-0.132681,1677758,On or near Bourchier Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - Any other White background,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-21T18:55:00+00:00,True,False,White,Person search,,Stolen goods,51.507199,-0.140068,1676571,On or near Bennet Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-17T23:40:00+00:00,False,False,Black,Person search,,Stolen goods,51.515070,-0.138003,1676927,On or near Shopping Area,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-18T01:50:00+00:00,False,False,Black,Person search,,Stolen goods,51.510295,-0.132318,1677826,On or near Coventry Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Asian/Asian British - Bangladeshi,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-07T17:18:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514867,-0.138790,1676714,On or near Further/Higher Educational Building,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-27T13:50:00+00:00,False,False,Black,Person search,,Stolen goods,51.499692,-0.114266,1680405,On or near Westminster Bridge Road,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Mixed/Multiple ethnic groups - White and Black Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-21T04:40:00+00:00,False,False,Black,Person search,,Offensive weapons,51.507725,-0.125708,1678750,On or near Corner House Street,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Asian/Asian British - Indian,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-13T01:00:00+00:00,False,False,Asian,Person search,,,51.517696,-0.122791,1679117,On or near Barter Street,bu-arrest,Arrest
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-23T04:01:00+00:00,False,False,Black,Person search,,Controlled drugs,51.513498,-0.130169,1678146,On or near Moor Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,White - Any other White background,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-17T21:31:00+00:00,False,False,White,Person search,,Stolen goods,51.514523,-0.129580,1678276,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
over 34,Community resolution,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-18T13:00:00+00:00,False,False,White,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-community-resolution,Community resolution
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-01T22:50:00+00:00,False,False,Black,Person search,,Stolen goods,51.523227,-0.110469,1681048,On or near Warner Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,White - Gypsy or Irish Traveller,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-30T04:50:00+00:00,False,False,White,Person search,,Evidence of offences under the Act,51.507096,-0.122909,1678963,On or near Embankment Place,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Asian/Asian British - Pakistani,Other,Misuse of Drugs Act 1971 (section 23),False,2024-03-08T15:50:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.512302,-0.111065,1490729,On or near Middle Temple Lane,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-25T03:20:00+00:00,False,False,Black,Person search,,Controlled drugs,51.506632,-0.127640,1678507,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Any other ethnic group,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-15T22:45:00+00:00,False,False,White,Person search,,Stolen goods,51.512416,-0.133384,1677661,On or near Nightclub,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-22T01:15:00+00:00,False,False,White,Person search,,Evidence of offences under the Act,51.513019,-0.130592,1678021,On or near Romilly Street,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-14T22:30:00+00:00,False,False,White,Person search,,Controlled drugs,51.510952,-0.134064,1677471,On or near Great Windmill Street,bu-community-resolution,Community resolution
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-21T22:35:00+00:00,False,False,White,Person search,,Controlled drugs,51.513970,-0.134387,1677442,On or near Wardour Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-08T23:23:00+00:00,False,False,Black,Person search,,Offensive weapons,51.515189,-0.129653,1678192,On or near Denmark Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-14T00:20:00+00:00,False,False,Asian,Person search,,Evidence of offences under the Act,51.507623,-0.130006,1678103,On or near Cockspur Street,bu-no-further-action,A no further action disposal
over 34,Arrest,True,White - English/Welsh/Scottish/Northern Irish/British,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-09T03:40:00+00:00,False,False,White,Person search,,Stolen goods,51.516820,-0.127583,1678501,On or near Dyott Street,bu-arrest,Arrest
25-34,Arrest,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-23T18:18:00+00:00,False,False,White,Person search,,Stolen goods,51.515470,-0.134874,1677386,On or near Hollen Street,bu-arrest,Arrest
25-34,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-17T21:29:00+00:00,False,False,White,Person search,,Stolen goods,51.514523,-0.129580,1678276,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-25T23:45:00+00:00,True,False,Black,Person search,,Controlled drugs,51.512106,-0.133100,1677680,On or near Theatre/Concert Hall,bu-arrest,Arrest
25-34,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-02T04:30:00+00:00,False,False,White,Person search,,Stolen goods,51.510152,-0.132382,1677738,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,White - Any other White background,Male,Firearms Act 1968 (section 47),False,2024-03-21T20:06:00+00:00,False,False,White,Person search,,Firearms,51.515580,-0.134437,1677445,On or near Great Chapel Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Other,Misuse of Drugs Act 1971 (section 23),False,2024-03-12T03:25:00+00:00,False,False,White,Person search,,Controlled drugs,51.511583,-0.133287,1677675,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Other ethnic group - Not stated,Other,Misuse of Drugs Act 1971 (section 23),False,2024-03-24T00:44:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514704,-0.130826,1678048,On or near Manette Street,bu-arrest,Arrest
18-24,Community resolution,True,Black/African/Caribbean/Black British - Caribbean,Female,Misuse of Drugs Act 1971 (section 23),False,2024-03-30T00:15:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-community-resolution,Community resolution
over 34,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-01T20:35:00+00:00,False,False,White,Person search,,Stolen goods,51.512247,-0.130120,1678100,On or near Gerrard Place,bu-arrest,Arrest
18-24,A no further action disposal,True,White - Any other White background,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-15T12:05:00+00:00,False,False,White,Person search,,Stolen goods,51.504925,-0.124886,1678852,On or near Horse Guards Avenue,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-28T23:51:00+00:00,False,False,Black,Person search,,Controlled drugs,51.512482,-0.134160,1677437,On or near Nightclub,bu-no-further-action,A no further action disposal
,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Female,Misuse of Drugs Act 1971 (section 23),False,2024-03-13T16:00:00+00:00,False,False,White,Person search,,Controlled drugs,51.509786,-0.124658,1678937,On or near Police Station,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-31T03:37:00+00:00,False,False,Black,Person search,,Controlled drugs,51.511790,-0.132459,1677744,On or near A401,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - Any other White background,Other,Misuse of Drugs Act 1971 (section 23),False,2024-03-29T00:46:00+00:00,False,False,White,Person search,,Controlled drugs,51.510272,-0.129192,1678129,On or near Nightclub,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-23T01:53:00+00:00,False,False,Black,Person search,,Controlled drugs,51.512513,-0.133841,1677559,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-28T23:52:00+00:00,False,False,Black,Person search,,Controlled drugs,51.512482,-0.134160,1677437,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-28T23:52:00+00:00,False,False,White,Person search,,Controlled drugs,51.512482,-0.134160,1677437,On or near Nightclub,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-25T00:30:00+00:00,False,False,White,Person search,,Controlled drugs,51.515070,-0.138003,1676927,On or near Shopping Area,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-28T15:15:00+00:00,False,False,White,Person search,,Controlled drugs,51.509044,-0.123247,1679072,On or near John Adam Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-01T13:05:00+00:00,False,False,Black,Person search,,Offensive weapons,51.519005,-0.114132,1680342,On or near Further/Higher Educational Building,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Black/African/Caribbean/Black British - African,Other,Misuse of Drugs Act 1971 (section 23),False,2024-03-22T01:08:00+00:00,False,False,,Person search,,Controlled drugs,51.510103,-0.124818,1678840,On or near Chandos Place,bu-arrest,Arrest
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-29T13:00:00+00:00,False,False,White,Person search,,Stolen goods,51.516166,-0.137324,1677012,On or near Nightclub,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Asian/Asian British - Indian,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-02T21:29:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.513970,-0.134387,1677442,On or near Wardour Street,bu-arrest,Arrest
18-24,Community resolution,True,White - English/Welsh/Scottish/Northern Irish/British,Female,Misuse of Drugs Act 1971 (section 23),False,2024-03-30T00:30:00+00:00,False,False,White,Person search,,Controlled drugs,51.514246,-0.131436,1677792,On or near Nightclub,bu-community-resolution,Community resolution
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-02T01:25:00+00:00,False,False,White,Person search,,Controlled drugs,51.513498,-0.130169,1678146,On or near Moor Street,bu-no-further-action,A no further action disposal
