age_range,outcome,involved_person,self_defined_ethnicity,gender,legislation,outcome_linked_to_object_of_search,datetime,removal_of_more_than_outer_clothing,operation,officer_defined_ethnicity,type,operation_name,object_of_search,latitude,longitude,street_id,street_name,outcome_id,outcome_name
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-06T02:22:00+00:00,,False,Black,Person search,,Stolen goods,51.513804,-0.130733,1678045,On or near Greek Street,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-06T04:30:00+00:00,,False,White,Person search,,Controlled drugs,51.506600,-0.134054,1677427,On or near Pall Mall,bu-community-resolution,Community resolution
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-06T02:41:00+00:00,,False,White,Person search,,Stolen goods,51.514246,-0.131436,1677792,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-06T03:50:00+00:00,,False,Black,Person search,,Controlled drugs,51.513601,-0.131534,1677939,On or near Frith Street,bu-arrest,Arrest
25-34,Penalty Notice for Disorder,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-05T13:20:00+00:00,,False,White,Person search,,Controlled drugs,51.511096,-0.122226,1679247,On or near Southampton Street,bu-penalty-notice,Penalty Notice for Disorder
18-24,Arrest,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-06T03:34:00+00:00,,False,Black,Person search,,Stolen goods,51.512780,-0.134234,1677484,On or near Peter Street,bu-arrest,Arrest
10-17,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-06T01:56:00+00:00,,False,Black,Person search,,Controlled drugs,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-06T03:30:00+00:00,,False,Black,Person search,,Stolen goods,51.512780,-0.134234,1677484,On or near Peter Street,bu-no-further-action,A no further action disposal
over 34,Community resolution,True,Asian/Asian British - Pakistani,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-06T23:20:00+00:00,,False,Other,Person and Vehicle search,,Controlled drugs,51.509064,-0.130120,1678150,On or near Parking Area,bu-community-resolution,Community resolution
25-34,Community resolution,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-06T22:53:00+00:00,,False,Asian,Person and Vehicle search,,Controlled drugs,51.509947,-0.131367,1677944,On or near Sports/Recreation Area,bu-community-resolution,Community resolution
18-24,Community resolution,True,Other ethnic group - Any other ethnic group,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-06T23:00:00+00:00,,False,,Person search,,Controlled drugs,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-community-resolution,Community resolution
10-17,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-06T19:51:00+00:00,,False,White,Person search,,Stolen goods,51.507096,-0.122909,1678963,On or near Embankment Place,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Asian/Asian British - Any other Asian background,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-07T00:40:00+00:00,,False,Black,Person search,,Controlled drugs,51.509947,-0.131367,1677944,On or near Sports/Recreation Area,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Asian/Asian British - Any other Asian background,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-07T00:40:00+00:00,,False,Asian,Person search,,Controlled drugs,51.509947,-0.131367,1677944,On or near Sports/Recreation Area,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-07T01:44:00+00:00,,False,Other,Person search,,Stolen goods,51.513601,-0.131534,1677939,On or near Frith Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - Caribbean,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-07T01:53:00+00:00,,False,Black,Person search,,Controlled drugs,51.513804,-0.130733,1678045,On or near Greek Street,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-07T14:30:00+00:00,,False,Black,Person search,,Stolen goods,51.513804,-0.130733,1678045,On or near Greek Street,bu-arrest,Arrest
10-17,A no further action disposal,True,Other ethnic group - Any other ethnic group,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-06T02:56:00+00:00,,False,Black,Person search,,Controlled drugs,51.513498,-0.130169,1678146,On or near Moor Street,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-07T05:24:00+00:00,,False,White,Person search,,Controlled drugs,51.509158,-0.134930,1677370,On or near Theatre/Concert Hall,bu-community-resolution,Community resolution
18-24,A no further action disposal,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-06T21:46:00+00:00,,False,White,Person search,,Controlled drugs,51.509158,-0.134930,1677370,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Asian/Asian British - Any other Asian background,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-07T01:05:00+00:00,,False,Asian,Person and Vehicle search,,Controlled drugs,51.513804,-0.130733,1678045,On or near Greek Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-06T23:45:00+00:00,,False,White,Person search,,Stolen goods,51.511200,-0.133288,1677628,On or near Nightclub,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Asian/Asian British - Any other Asian background,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-07T00:22:00+00:00,,False,Asian,Person search,,Stolen goods,51.513601,-0.131534,1677939,On or near Frith Street,bu-no-further-action,A no further action disposal
18-24,Summons / charged by post,True,Asian/Asian British - Any other Asian background,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-07T01:20:00+00:00,,False,Asian,Person and Vehicle search,,Controlled drugs,51.513804,-0.130733,1678045,On or near Greek Street,bu-summons,Summons / charged by post
18-24,A no further action disposal,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-07T02:15:00+00:00,,False,White,Person search,,Controlled drugs,51.513804,-0.130733,1678045,On or near Greek Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-07T02:40:00+00:00,,False,Black,Person search,,Stolen goods,51.516178,-0.131904,1677833,On or near Further/Higher Educational Building,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-07T02:20:00+00:00,,False,Black,Person search,,Controlled drugs,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-06T02:23:00+00:00,,False,,Person search,,Stolen goods,51.514012,-0.131078,1677997,On or near Nightclub,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-07T01:00:00+00:00,,False,Other,Person search,,Evidence of offences under the Act,51.513601,-0.131534,1677939,On or near Frith Street,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-06T23:45:00+00:00,,False,Black,Person search,,Controlled drugs,51.513470,-0.136339,1677129,On or near Broadwick Street,bu-community-resolution,Community resolution
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-06T00:05:00+00:00,,False,Black,Person search,,Offensive weapons,51.509807,-0.131055,1678020,On or near Whitcomb Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-07T02:21:00+00:00,,False,Black,Person search,,Controlled drugs,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-07T02:40:00+00:00,,False,Black,Person search,,Stolen goods,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Any other ethnic group,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-07T03:26:00+00:00,,False,,Person search,,Stolen goods,51.514246,-0.131436,1677792,On or near Nightclub,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-06T20:03:00+00:00,,False,Black,Person search,,Stolen goods,51.516295,-0.129487,1678131,On or near Conference/Exhibition Centre,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-06T23:39:00+00:00,,False,White,Person search,,Stolen goods,51.511200,-0.133288,1677628,On or near Nightclub,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-07T02:22:00+00:00,,False,White,Person search,,Controlled drugs,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-no-further-action,A no further action disposal
18-24,Summons / charged by post,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-07T02:22:00+00:00,,False,Black,Person search,,Controlled drugs,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-summons,Summons / charged by post
18-24,Community resolution,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-07T03:44:00+00:00,,False,Black,Person and Vehicle search,,Controlled drugs,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-community-resolution,Community resolution
10-17,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-07T22:13:00+00:00,,False,White,Person search,,Stolen goods,51.513090,-0.135043,1677384,On or near Hopkins Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Asian/Asian British - Indian,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-07T01:19:00+00:00,,False,Asian,Person search,,Controlled drugs,51.513804,-0.130733,1678045,On or near Greek Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-01T00:58:00+00:00,,False,Other,Person search,,Fireworks,51.507623,-0.130006,1678103,On or near Cockspur Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-08T02:13:00+00:00,,False,Black,Person search,,Offensive weapons,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Mixed/Multiple ethnic groups - White and Black Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-08T02:15:00+00:00,,False,Black,Person search,,Offensive weapons,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-08T14:15:00+00:00,,False,White,Person search,,Controlled drugs,51.509396,-0.130626,1678091,On or near Orange Street,bu-community-resolution,Community resolution
18-24,Community resolution,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-08T14:15:00+00:00,,False,White,Person search,,Controlled drugs,51.509396,-0.130626,1678091,On or near Orange Street,bu-community-resolution,Community resolution
25-34,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-09T00:02:00+00:00,,False,Black,Person search,,Controlled drugs,51.513970,-0.134387,1677442,On or near Wardour Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-08T23:10:00+00:00,,False,Black,Person search,,Controlled drugs,51.509396,-0.130626,1678091,On or near Orange Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Female,Police and Criminal Evidence Act 1984 (section 1),,2024-01-09T09:01:00+00:00,,False,White,Person search,,Offensive weapons,51.507970,-0.133162,1677656,On or near Charles Ii Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-05T21:23:00+00:00,,False,White,Person search,,Stolen goods,51.516295,-0.129487,1678131,On or near Conference/Exhibition Centre,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-10T02:15:00+00:00,,False,Black,Person and Vehicle search,,Controlled drugs,51.511264,-0.137308,1677077,On or near Lower John Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-10T12:15:00+00:00,,False,White,Person search,,Offensive weapons,51.504266,-0.136570,1676921,On or near Marlborough Road,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-10T09:30:00+00:00,,False,Black,Person and Vehicle search,,Controlled drugs,51.517287,-0.130403,1678024,On or near Parking Area,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-10T17:02:00+00:00,,False,Black,Person search,,Stolen goods,51.516295,-0.129487,1678131,On or near Conference/Exhibition Centre,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-10T13:09:00+00:00,,False,White,Person search,,Controlled drugs,51.510450,-0.125726,1678780,On or near Bedfordbury,bu-no-further-action,A no further action disposal
,A no further action disposal,False,,,Police and Criminal Evidence Act 1984 (section 1),,2024-01-11T04:27:00+00:00,,False,,Vehicle search,,Offensive weapons,51.507938,-0.128898,1678191,On or near Trafalgar Square,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-11T01:16:00+00:00,,False,,Person search,,Stolen goods,51.516295,-0.129487,1678131,On or near Conference/Exhibition Centre,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-11T05:20:00+00:00,,False,Black,Person search,,Stolen goods,51.506985,-0.124975,1678839,On or near Northumberland Avenue,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-11T01:41:00+00:00,,False,Black,Person search,,Controlled drugs,51.513498,-0.130169,1678146,On or near Moor Street,bu-no-further-action,A no further action disposal
over 34,Arrest,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-11T12:55:00+00:00,,False,White,Person search,,Stolen goods,51.510345,-0.122502,1679211,On or near Theatre/Concert Hall,bu-arrest,Arrest
25-34,Community resolution,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-11T16:20:00+00:00,,False,White,Person search,,Controlled drugs,51.516178,-0.131904,1677833,On or near Further/Higher Educational Building,bu-community-resolution,Community resolution
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-11T17:20:00+00:00,,False,White,Person search,,Stolen goods,51.517287,-0.130403,1678024,On or near Parking Area,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-11T22:36:00+00:00,,False,Black,Person search,,Controlled drugs,51.513804,-0.130733,1678045,On or near Greek Street,bu-community-resolution,Community resolution
18-24,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-11T23:45:00+00:00,,False,White,Person search,,Controlled drugs,51.513019,-0.130592,1678021,On or near Romilly Street,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-11T23:45:00+00:00,,False,Black,Person search,,Controlled drugs,51.512994,-0.129023,1678281,On or near Charing Cross Road,bu-community-resolution,Community resolution
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-12T02:45:00+00:00,,False,Black,Person search,,Controlled drugs,51.516295,-0.129487,1678131,On or near Conference/Exhibition Centre,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-12T04:07:00+00:00,,False,Asian,Person search,,Controlled drugs,51.511339,-0.128427,1678405,On or near Cranbourn Street,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,Asian/Asian British - Indian,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-12T04:30:00+00:00,,False,Asian,Person search,,Controlled drugs,51.510900,-0.127984,1678414,On or near Theatre/Concert Hall,bu-community-resolution,Community resolution
25-34,A no further action disposal,True,Asian/Asian British - Indian,Female,Misuse of Drugs Act 1971 (section 23),,2024-01-12T04:08:00+00:00,,False,Asian,Person search,,Controlled drugs,51.510900,-0.127984,1678414,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-05T21:11:00+00:00,,False,Other,Person search,,Stolen goods,51.516295,-0.129487,1678131,On or near Conference/Exhibition Centre,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-12T10:20:00+00:00,,False,White,Person search,,Offensive weapons,51.509491,-0.125924,1678539,On or near William Iv Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Asian/Asian British - Any other Asian background,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-07T01:20:00+00:00,,False,Asian,Person and Vehicle search,,Controlled drugs,51.513804,-0.130733,1678045,On or near Greek Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-12T12:42:00+00:00,,False,White,Person search,,Controlled drugs,51.511703,-0.128701,1678351,On or near Little Newport Street,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-12T21:30:00+00:00,,False,Asian,Person search,,Offensive weapons,51.509947,-0.131367,1677944,On or near Sports/Recreation Area,bu-arrest,Arrest
25-34,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-12T23:08:00+00:00,,False,Other,Person search,,Stolen goods,51.513019,-0.130592,1678021,On or near Romilly Street,bu-arrest,Arrest
18-24,Arrest,True,Other ethnic group - Not stated,Male,Firearms Act 1968 (section 47),,2024-01-12T21:24:00+00:00,,False,Asian,Person search,,Firearms,51.510840,-0.128984,1678254,On or near Nightclub,bu-arrest,Arrest
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-13T02:14:00+00:00,,False,White,Person search,,Stolen goods,51.511200,-0.133288,1677628,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,Penalty Notice for Disorder,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-13T01:20:00+00:00,,False,Black,Person search,,Controlled drugs,51.513341,-0.132756,1677704,On or near Meard Street,bu-penalty-notice,Penalty Notice for Disorder
,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Female,Police and Criminal Evidence Act 1984 (section 1),,2024-01-13T02:14:00+00:00,,False,White,Person search,,Stolen goods,51.511200,-0.133288,1677628,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,Mixed/Multiple ethnic groups - White and Black Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-13T00:30:00+00:00,,False,Black,Person search,,Stolen goods,51.509807,-0.131055,1678020,On or near Whitcomb Street,bu-community-resolution,Community resolution
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-06T03:30:00+00:00,,False,Black,Person search,,Stolen goods,51.514141,-0.132694,1677770,On or near Royalty Mews,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-13T04:04:00+00:00,,False,Asian,Person search,,Stolen goods,51.509458,-0.132280,1677786,On or near Nightclub,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-12T23:08:00+00:00,,False,Asian,Person search,,Offensive weapons,51.509396,-0.130626,1678091,On or near Orange Street,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-13T00:45:00+00:00,,False,Black,Person search,,Controlled drugs,51.511783,-0.129778,1678199,On or near Nightclub,bu-arrest,Arrest
18-24,Arrest,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-12T19:53:00+00:00,,False,Black,Person search,,Controlled drugs,51.509807,-0.131055,1678020,On or near Whitcomb Street,bu-arrest,Arrest
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-13T02:23:00+00:00,,False,White,Person search,,Controlled drugs,51.513498,-0.130169,1678146,On or near Moor Street,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,Other ethnic group - Any other ethnic group,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-13T00:40:00+00:00,,False,Other,Person search,,Controlled drugs,51.513498,-0.130169,1678146,On or near Moor Street,bu-community-resolution,Community resolution
25-34,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-12T23:09:00+00:00,,False,Other,Person search,,Stolen goods,51.513019,-0.130592,1678021,On or near Romilly Street,bu-arrest,Arrest
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-13T02:30:00+00:00,,False,,Person search,,Stolen goods,51.513804,-0.130733,1678045,On or near Greek Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-12T22:40:00+00:00,,False,,Person search,,Stolen goods,51.513804,-0.130733,1678045,On or near Greek Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-13T22:10:00+00:00,,False,Black,Person search,,Stolen goods,51.506600,-0.134054,1677427,On or near Pall Mall,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-13T23:06:00+00:00,,False,White,Person search,,Offensive weapons,51.515189,-0.129653,1678192,On or near Denmark Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-14T00:30:00+00:00,,False,White,Person search,,Controlled drugs,51.513804,-0.130733,1678045,On or near Greek Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Any other ethnic group,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-14T00:28:00+00:00,,False,Other,Person search,,Stolen goods,51.513804,-0.130733,1678045,On or near Greek Street,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-13T22:25:00+00:00,,False,Asian,Person search,,Controlled drugs,51.509947,-0.131367,1677944,On or near Sports/Recreation Area,bu-community-resolution,Community resolution
25-34,Community resolution,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-13T22:25:00+00:00,,False,White,Person search,,Controlled drugs,51.509947,-0.131367,1677944,On or near Sports/Recreation Area,bu-community-resolution,Community resolution
25-34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-13T22:15:00+00:00,,False,White,Person search,,Controlled drugs,51.509947,-0.131367,1677944,On or near Sports/Recreation Area,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-13T23:50:00+00:00,,False,Other,Person search,,Stolen goods,51.514185,-0.135459,1677307,On or near Berwick Street,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-13T22:25:00+00:00,,False,,Person search,,Controlled drugs,51.509947,-0.131367,1677944,On or near Sports/Recreation Area,bu-community-resolution,Community resolution
over 34,Arrest,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-14T02:40:00+00:00,,False,White,Person search,,Stolen goods,51.513804,-0.130733,1678045,On or near Greek Street,bu-arrest,Arrest
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-14T02:20:00+00:00,,False,Black,Person search,,Stolen goods,51.514246,-0.131436,1677792,On or near Nightclub,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-14T03:00:00+00:00,,False,Black,Person search,,Controlled drugs,51.513601,-0.131534,1677939,On or near Frith Street,bu-community-resolution,Community resolution
,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-14T02:30:00+00:00,,False,Black,Person search,,Controlled drugs,51.514246,-0.131436,1677792,On or near Nightclub,bu-no-further-action,A no further action disposal
25-34,Arrest,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-14T10:20:00+00:00,,False,White,Person search,,Offensive weapons,51.509491,-0.125924,1678539,On or near William Iv Street,bu-arrest,Arrest
over 34,Community resolution,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-14T16:00:00+00:00,,False,White,Person search,,Controlled drugs,51.511703,-0.128701,1678351,On or near Little Newport Street,bu-community-resolution,Community resolution
