age_range,outcome,involved_person,self_defined_ethnicity,gender,legislation,outcome_linked_to_object_of_search,datetime,removal_of_more_than_outer_clothing,operation,officer_defined_ethnicity,type,operation_name,object_of_search,latitude,longitude,street_id,street_name,outcome_id,outcome_name
18-24,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-19T04:10:00+00:00,False,False,White,Person search,,Stolen goods,51.511054,-0.135400,1677302,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-19T03:56:00+00:00,False,False,Black,Person search,,Stolen goods,51.511790,-0.131925,1677815,On or near Dansey Place,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Any other ethnic group,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-11T04:13:00+00:00,False,False,Other,Person search,,Stolen goods,51.516751,-0.137401,1677076,On or near Eastcastle Street,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-11T00:15:00+00:00,False,False,Black,Person search,,Stolen goods,51.514492,-0.131037,1677987,On or near Nightclub,bu-arrest,Arrest
25-34,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-20T18:45:00+00:00,False,False,White,Person search,,Stolen goods,51.510952,-0.134064,1677471,On or near Great Windmill Street,bu-no-further-action,A no further action disposal
over 34,Community resolution,True,Asian/Asian British - Bangladeshi,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-11T14:00:00+00:00,False,False,Asian,Person search,,Stolen goods,51.516900,-0.132077,1677808,On or near Nightclub,bu-community-resolution,Community resolution
18-24,A no further action disposal,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-11T23:45:00+00:00,False,False,Asian,Person search,,Offensive weapons,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-19T03:00:00+00:00,False,False,Black,Person search,,Stolen goods,51.511790,-0.132459,1677744,On or near A401,bu-no-further-action,A no further action disposal
10-17,Arrest,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-10T23:15:00+00:00,False,False,White,Person search,,Stolen goods,51.510952,-0.134064,1677471,On or near Great Windmill Street,bu-arrest,Arrest
,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-03T13:51:00+00:00,False,False,Black,Person search,,Stolen goods,51.511656,-0.102272,1490777,On or near Puddle Dock,bu-no-further-action,A no further action disposal
18-24,Arrest,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-10T23:12:00+00:00,False,False,White,Person search,,Stolen goods,51.510952,-0.134064,1677471,On or near Great Windmill Street,bu-arrest,Arrest
10-17,A no further action disposal,True,Mixed/Multiple ethnic groups - White and Black African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-05T03:47:00+00:00,False,False,Black,Person search,,Offensive weapons,51.514209,-0.129665,1678096,On or near Phoenix Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-16T15:15:00+00:00,False,False,White,Person search,,Controlled drugs,51.516178,-0.131904,1677833,On or near Further/Higher Educational Building,bu-no-further-action,A no further action disposal
under 10,A no further action disposal,True,Black/African/Caribbean/Black British - Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-31T01:00:00+00:00,False,False,Black,Person search,,Stolen goods,51.510942,-0.131196,1677925,On or near Leicester Street,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-30T20:33:00+00:00,False,False,White,Person search,,Offensive weapons,51.513200,-0.131248,1677992,On or near Old Compton Street,bu-arrest,Arrest
18-24,Penalty Notice for Disorder,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-12T15:20:00+00:00,False,False,,Person search,,Stolen goods,51.500608,-0.108091,1681635,On or near Gray Street,bu-penalty-notice,Penalty Notice for Disorder
25-34,Arrest,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-07T23:00:00+00:00,False,False,Black,Person search,,Stolen goods,51.511790,-0.131925,1677815,On or near Dansey Place,bu-arrest,Arrest
,A no further action disposal,True,Other ethnic group - Not stated,Female,Criminal Justice and Public Order Act 1994 (section 60),False,2024-05-29T07:20:00+00:00,False,False,Other,Person search,,Anything to threaten or harm anyone,51.519680,-0.125347,1678626,On or near Montague Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-12T23:04:00+00:00,False,False,Black,Person search,,Stolen goods,51.511790,-0.131925,1677815,On or near Dansey Place,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-24T02:10:00+00:00,False,False,,Person search,,Stolen goods,51.509786,-0.124658,1678937,On or near Police Station,bu-arrest,Arrest
over 34,Arrest,True,Other ethnic group - Arab,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-13T22:00:00+00:00,False,False,Asian,Person search,,Offensive weapons,51.510272,-0.129192,1678129,On or near Nightclub,bu-arrest,Arrest
18-24,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-18T02:53:00+00:00,False,False,White,Person search,,Stolen goods,51.510840,-0.128984,1678254,On or near Nightclub,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Other,Criminal Justice and Public Order Act 1994 (section 60),False,2024-05-29T07:22:00+00:00,False,False,White,Person search,,Anything to threaten or harm anyone,51.519680,-0.125347,1678626,On or near Montague Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Any other ethnic group,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-17T11:05:00+00:00,False,False,White,Person search,,Stolen goods,51.504099,-0.135122,1677284,On or near The Mall,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-14T03:30:00+00:00,False,False,Black,Person search,,Stolen goods,51.509044,-0.123247,1679072,On or near John Adam Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-30T00:58:00+00:00,False,False,Black,Person search,,Stolen goods,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-09T21:34:00+00:00,False,False,Other,Person search,,Offensive weapons,51.510042,-0.120439,1679444,On or near Savoy Way,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Other,Misuse of Drugs Act 1971 (section 23),False,2024-05-27T16:00:00+00:00,False,False,White,Person search,,Controlled drugs,51.517727,-0.128612,1678383,On or near Further/Higher Educational Building,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-09T15:40:00+00:00,False,False,White,Person search,,Stolen goods,51.500978,-0.125524,1678704,On or near Bridge Street,bu-arrest,Arrest
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-03T03:11:00+00:00,False,False,Black,Person search,,Controlled drugs,51.507096,-0.122909,1678963,On or near Embankment Place,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,White - Any other White background,Other,Misuse of Drugs Act 1971 (section 23),False,2024-05-17T23:54:00+00:00,False,False,White,Person search,,Controlled drugs,51.510272,-0.129192,1678129,On or near Nightclub,bu-community-resolution,Community resolution
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-30T00:54:00+00:00,False,False,Black,Person search,,Stolen goods,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-02T16:50:00+00:00,False,False,White,Person search,,Stolen goods,51.514523,-0.129580,1678276,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-30T03:08:00+00:00,False,False,Black,Person search,,Stolen goods,51.512247,-0.130120,1678100,On or near Gerrard Place,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Asian/Asian British - Chinese,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-19T10:50:00+00:00,False,False,Asian,Person search,,,51.511703,-0.128701,1678351,On or near Little Newport Street,bu-arrest,Arrest
18-24,Community resolution,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-10T23:21:00+00:00,False,False,White,Person search,,Controlled drugs,51.512811,-0.133325,1677641,On or near Theatre/Concert Hall,bu-community-resolution,Community resolution
18-24,Arrest,True,Black/African/Caribbean/Black British - Caribbean,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-10T17:14:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-arrest,Arrest
18-24,Community resolution,True,Asian/Asian British - Any other Asian background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-25T22:00:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.514492,-0.131037,1677987,On or near Nightclub,bu-community-resolution,Community resolution
over 34,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-04T16:33:00+00:00,False,False,White,Person search,,Stolen goods,51.502823,-0.119257,1679478,On or near Theme/Adventure Park,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-18T13:45:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.506632,-0.127640,1678507,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-25T22:45:00+00:00,False,False,White,Person search,,Offensive weapons,51.511703,-0.128701,1678351,On or near Little Newport Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-13T23:47:00+00:00,False,False,Black,Person search,,Offensive weapons,51.511790,-0.132459,1677744,On or near A401,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - Any other White background,Female,Misuse of Drugs Act 1971 (section 23),False,2024-05-11T02:47:00+00:00,False,False,White,Person search,,Controlled drugs,51.512725,-0.134121,1677537,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Any other ethnic group,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-11T11:27:00+00:00,False,False,White,Person search,,Offensive weapons,51.504925,-0.124886,1678852,On or near Horse Guards Avenue,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-30T02:09:00+00:00,False,False,White,Person search,,Offensive weapons,51.499488,-0.118410,1679222,On or near Hospital,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-03T22:33:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-29T23:43:00+00:00,False,False,Black,Person search,,Stolen goods,51.514492,-0.131037,1677987,On or near Nightclub,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-07T22:47:00+00:00,False,False,White,Person search,,Offensive weapons,51.511790,-0.131925,1677815,On or near Dansey Place,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Female,Misuse of Drugs Act 1971 (section 23),False,2024-05-08T22:59:00+00:00,False,False,White,Person search,,Controlled drugs,51.511339,-0.128427,1678405,On or near Cranbourn Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-29T23:15:00+00:00,False,False,White,Person search,,Stolen goods,51.514492,-0.131037,1677987,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Any other ethnic group,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-08T17:15:00+00:00,False,False,Other,Person search,,Stolen goods,51.515070,-0.138003,1676927,On or near Shopping Area,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Any other ethnic group,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-18T21:45:00+00:00,False,False,Other,Person search,,Stolen goods,51.510272,-0.129192,1678129,On or near Nightclub,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-11T15:10:00+00:00,False,False,Black,Person search,,Stolen goods,51.517937,-0.134456,1677319,On or near Percy Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-04T16:30:00+00:00,False,False,White,Person search,,Stolen goods,51.502823,-0.119257,1679478,On or near Theme/Adventure Park,bu-no-further-action,A no further action disposal
18-24,Caution (simple or conditional),True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-11T21:47:00+00:00,False,False,White,Person search,,Controlled drugs,51.514492,-0.131037,1677987,On or near Nightclub,bu-caution,Caution (simple or conditional)
18-24,A no further action disposal,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-10T23:21:00+00:00,False,False,White,Person search,,Controlled drugs,51.513052,-0.132681,1677758,On or near Bourchier Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-05T00:00:00+00:00,False,False,White,Person search,,Controlled drugs,51.516351,-0.122976,1679201,On or near Stukeley Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-18T21:12:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510942,-0.131196,1677925,On or near Leicester Street,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,White - English/Welsh/Scottish/Northern Irish/British,Other,Misuse of Drugs Act 1971 (section 23),False,2024-05-04T19:53:00+00:00,False,False,White,Person search,,Controlled drugs,51.516568,-0.121381,1679291,On or near Newton Street,bu-community-resolution,Community resolution
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-23T21:56:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514970,-0.127169,1678558,On or near Shaftesbury Avenue,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-16T02:45:00+00:00,False,False,Black,Person search,,Offensive weapons,51.513470,-0.136339,1677129,On or near Broadwick Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Other,Criminal Justice and Public Order Act 1994 (section 60),False,2024-05-29T07:30:00+00:00,False,False,Other,Person search,,Anything to threaten or harm anyone,51.517319,-0.127274,1678533,On or near Streatham Street,bu-no-further-action,A no further action disposal
over 34,Caution (simple or conditional),True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-13T14:00:00+00:00,False,False,Asian,Person search,,Offensive weapons,51.509491,-0.125924,1678539,On or near William Iv Street,bu-caution,Caution (simple or conditional)
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-26T00:03:00+00:00,False,False,Black,Person search,,Stolen goods,51.512495,-0.138915,1676635,On or near Nightclub,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Other ethnic group - Arab,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-14T15:27:00+00:00,False,False,Other,Person search,,Stolen goods,51.519794,-0.132535,1677689,On or near Alfred Place,bu-arrest,Arrest
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-23T00:49:00+00:00,False,False,Black,Person search,,Stolen goods,51.514799,-0.135045,1677315,On or near Sheraton Street,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-11T02:34:00+00:00,False,False,Black,Person search,,Controlled drugs,51.512416,-0.133384,1677661,On or near Nightclub,bu-community-resolution,Community resolution
18-24,Penalty Notice for Disorder,True,Asian/Asian British - Bangladeshi,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-16T21:35:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.509759,-0.128782,1678367,On or near Nightclub,bu-penalty-notice,Penalty Notice for Disorder
10-17,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-18T02:22:00+00:00,False,False,,Person search,,Stolen goods,51.508087,-0.124122,1678961,On or near Nightclub,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-25T20:28:00+00:00,False,False,White,Person search,,Evidence of offences under the Act,51.521928,-0.118062,1679934,On or near Rugby Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-17T21:40:00+00:00,False,False,Black,Person search,,Offensive weapons,51.510840,-0.128984,1678254,On or near Nightclub,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-07T02:19:00+00:00,False,False,Black,Person search,,Offensive weapons,51.507394,-0.128042,1678399,On or near Charing Cross,bu-no-further-action,A no further action disposal
10-17,Arrest,True,Mixed/Multiple ethnic groups - White and Black Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-12T05:40:00+00:00,False,False,Black,Person search,,Stolen goods,51.520709,-0.104346,1682044,On or near Benjamin Street,bu-arrest,Arrest
18-24,Arrest,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-11T23:30:00+00:00,False,False,Other,Person search,,Stolen goods,51.511790,-0.132459,1677744,On or near A401,bu-arrest,Arrest
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-04T00:16:00+00:00,False,False,Other,Person search,,Stolen goods,51.516178,-0.131904,1677833,On or near Further/Higher Educational Building,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Female,Misuse of Drugs Act 1971 (section 23),False,2024-05-02T23:53:00+00:00,False,False,White,Person search,,Controlled drugs,51.515004,-0.125352,1678816,On or near B401,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-02T15:30:00+00:00,False,False,Asian,Person search,,Stolen goods,51.513064,-0.129438,1678198,On or near Shaftesbury Avenue,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Asian/Asian British - Any other Asian background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-30T20:03:00+00:00,False,False,Other,Person search,,Stolen goods,51.507970,-0.133162,1677656,On or near Charles Ii Street,bu-no-further-action,A no further action disposal
over 34,Arrest,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-10T10:55:00+00:00,False,False,Black,Person search,,Stolen goods,51.517287,-0.130403,1678024,On or near Parking Area,bu-arrest,Arrest
,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-04T00:50:00+00:00,False,False,White,Person search,,Stolen goods,51.500967,-0.104704,1681956,On or near Webber Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-16T18:30:00+00:00,False,False,Other,Person search,,Controlled drugs,51.507725,-0.125708,1678750,On or near Corner House Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-01T01:15:00+00:00,False,False,Black,Person search,,Stolen goods,51.512811,-0.133325,1677641,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Other ethnic group - Any other ethnic group,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-13T00:40:00+00:00,False,False,Other,Person search,,Stolen goods,51.509458,-0.132280,1677786,On or near Nightclub,bu-arrest,Arrest
25-34,A no further action disposal,True,White - Any other White background,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-17T11:15:00+00:00,False,False,White,Person search,,Stolen goods,51.504099,-0.135122,1677284,On or near The Mall,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Asian/Asian British - Any other Asian background,Other,Misuse of Drugs Act 1971 (section 23),False,2024-05-02T23:50:00+00:00,False,False,White,Person search,,Controlled drugs,51.515939,-0.132693,1677739,On or near Soho Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-23T02:53:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510295,-0.132318,1677826,On or near Coventry Street,bu-no-further-action,A no further action disposal
18-24,Arrest,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-15T22:46:00+00:00,False,False,,Person search,,Stolen goods,51.510952,-0.134064,1677471,On or near Great Windmill Street,bu-arrest,Arrest
25-34,Arrest,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-07T21:29:00+00:00,False,False,Other,Person search,,Stolen goods,51.511790,-0.131925,1677815,On or near Dansey Place,bu-arrest,Arrest
25-34,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-17T13:05:00+00:00,False,False,Black,Person search,,Stolen goods,51.519827,-0.110422,1680945,On or near Conference/Exhibition Centre,bu-arrest,Arrest
10-17,Arrest,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-25T00:40:00+00:00,False,False,Black,Person search,,Stolen goods,51.514246,-0.131436,1677792,On or near Nightclub,bu-arrest,Arrest
10-17,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-17T21:39:00+00:00,False,False,Other,Person search,,Stolen goods,51.511534,-0.130495,1678076,On or near Lisle Street,bu-no-further-action,A no further action disposal
under 10,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-06T17:10:00+00:00,False,False,White,Person search,,Offensive weapons,51.513986,-0.134833,1677410,On or near Duck Lane,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-26T00:25:00+00:00,False,False,Black,Person search,,Stolen goods,51.506814,-0.138469,1676741,On or near Ryder Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-10T00:45:00+00:00,False,False,Black,Person search,,Stolen goods,51.512416,-0.133384,1677661,On or near Nightclub,bu-no-further-action,A no further action disposal
over 34,Arrest,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-13T21:35:00+00:00,False,False,White,Person search,,Controlled drugs,51.513498,-0.130169,1678146,On or near Moor Street,bu-arrest,Arrest
,A no further action disposal,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-14T07:47:00+00:00,False,False,White,Person search,,Controlled drugs,51.511760,-0.131163,1678022,On or near Gerrard Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-23T21:58:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514872,-0.127793,1678441,On or near New Compton Street,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-17T23:55:00+00:00,False,False,White,Person search,,Evidence of offences under the Act,51.510840,-0.128984,1678254,On or near Nightclub,bu-arrest,Arrest
over 34,A no further action disposal,True,White - Any other White background,Other,Misuse of Drugs Act 1971 (section 23),False,2024-05-01T13:52:00+00:00,False,False,White,Person search,,Controlled drugs,51.500978,-0.125524,1678704,On or near Bridge Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-15T04:45:00+00:00,False,False,Black,Person search,,Stolen goods,51.511790,-0.131925,1677815,On or near Dansey Place,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-10T02:40:00+00:00,False,False,Other,Person search,,Controlled drugs,51.504643,-0.117434,1679971,On or near Parking Area,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-24T18:25:00+00:00,False,False,Black,Person search,,Controlled drugs,51.520709,-0.104346,1682044,On or near Benjamin Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-29T15:50:00+00:00,False,False,Black,Person search,,Stolen goods,51.500283,-0.101880,1682665,On or near Silex Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-30T15:50:00+00:00,False,False,White,Person search,,Stolen goods,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
