age_range,outcome,involved_person,self_defined_ethnicity,gender,legislation,outcome_linked_to_object_of_search,datetime,removal_of_more_than_outer_clothing,operation,officer_defined_ethnicity,type,operation_name,object_of_search,latitude,longitude,street_id,street_name,outcome_id,outcome_name
18-24,Penalty Notice for Disorder,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-25T00:45:00+00:00,False,False,White,Person search,,Controlled drugs,51.513734,-0.132595,1677787,On or near Dean Street,bu-penalty-notice,Penalty Notice for Disorder
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-26T02:00:00+00:00,False,False,White,Person search,,Controlled drugs,51.514012,-0.131078,1677997,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-08T02:00:00+00:00,False,False,Black,Person search,,Stolen goods,51.511997,-0.131355,1677958,On or near Macclesfield Street,bu-arrest,Arrest
10-17,Arrest,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-24T01:21:00+00:00,False,False,Black,Person search,,Stolen goods,51.514799,-0.135045,1677315,On or near Sheraton Street,bu-arrest,Arrest
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-25T22:01:00+00:00,False,False,White,Person search,,Controlled drugs,51.510272,-0.129192,1678129,On or near Nightclub,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-06T14:40:00+00:00,False,False,,Person search,,Stolen goods,51.511022,-0.119880,1679585,On or near Strand,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-09T15:55:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514872,-0.127793,1678441,On or near New Compton Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-30T01:47:00+00:00,False,False,Other,Person search,,Stolen goods,51.511790,-0.131925,1677815,On or near Dansey Place,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-20T18:05:00+00:00,False,False,Black,Person search,,Stolen goods,51.507286,-0.128903,1678357,On or near Parking Area,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-23T20:20:00+00:00,False,False,White,Person search,,Stolen goods,51.509947,-0.131367,1677944,On or near Sports/Recreation Area,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Asian/Asian British - Any other Asian background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-22T00:10:00+00:00,False,False,Asian,Person search,,Stolen goods,51.514247,-0.139406,1676736,On or near Great Marlborough Street,bu-arrest,Arrest
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-07T10:30:00+00:00,False,False,Black,Person search,,Controlled drugs,51.519677,-0.117290,1680040,On or near Princeton Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-11T22:59:00+00:00,False,False,Black,Person search,,Stolen goods,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-17T04:00:00+00:00,False,False,White,Person search,,Stolen goods,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-23T20:20:00+00:00,False,False,White,Person search,,Stolen goods,51.510953,-0.133012,1677692,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-03T04:20:00+00:00,False,False,Black,Person search,,Controlled drugs,51.519905,-0.102477,1682577,On or near Greenhill Rents,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-05T12:20:00+00:00,False,False,Black,Person search,,Offensive weapons,51.511703,-0.128701,1678351,On or near Little Newport Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-15T20:00:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Asian/Asian British - Any other Asian background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-16T04:41:00+00:00,False,False,Black,Person search,,Controlled drugs,51.509944,-0.127807,1678386,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-01T15:55:00+00:00,False,False,Other,Person search,,Controlled drugs,51.514872,-0.127793,1678441,On or near New Compton Street,bu-no-further-action,A no further action disposal
18-24,Penalty Notice for Disorder,True,Black/African/Caribbean/Black British - Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-23T02:15:00+00:00,False,False,Black,Person search,,Stolen goods,51.512513,-0.133841,1677559,On or near Nightclub,bu-penalty-notice,Penalty Notice for Disorder
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-25T01:37:00+00:00,False,False,Black,Person search,,Stolen goods,51.512513,-0.133841,1677559,On or near Nightclub,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-16T22:10:00+00:00,False,False,Black,Person search,,Stolen goods,51.502663,-0.113423,1680404,On or near London Waterloo,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Asian/Asian British - Any other Asian background,Other,Misuse of Drugs Act 1971 (section 23),False,2024-08-30T02:27:00+00:00,False,False,Other,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
over 34,Arrest,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-26T21:20:00+00:00,False,False,Black,Person search,,Controlled drugs,51.513064,-0.129438,1678198,On or near Shaftesbury Avenue,bu-arrest,Arrest
18-24,A no further action disposal,True,Asian/Asian British - Pakistani,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-26T23:32:00+00:00,False,False,Asian,Person search,,Stolen goods,51.511790,-0.131925,1677815,On or near Dansey Place,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Female,Misuse of Drugs Act 1971 (section 23),False,2024-08-18T00:44:00+00:00,False,False,Black,Person search,,Controlled drugs,51.511997,-0.131355,1677958,On or near Macclesfield Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-30T03:09:00+00:00,False,False,Black,Person search,,Stolen goods,51.512416,-0.133384,1677661,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-11T00:30:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.511339,-0.128427,1678405,On or near Cranbourn Street,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Female,Misuse of Drugs Act 1971 (section 23),False,2024-08-31T20:20:00+00:00,False,False,Other,Person search,,Controlled drugs,51.509807,-0.131055,1678020,On or near Whitcomb Street,bu-community-resolution,Community resolution
,A no further action disposal,True,Asian/Asian British - Indian,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-26T23:13:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.510942,-0.131196,1677925,On or near Leicester Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-23T03:00:00+00:00,False,False,Black,Person search,,Controlled drugs,51.511790,-0.132459,1677744,On or near A401,bu-no-further-action,A no further action disposal
10-17,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-26T01:00:00+00:00,False,False,Black,Person search,,Stolen goods,51.514872,-0.127793,1678441,On or near New Compton Street,bu-arrest,Arrest
over 34,Arrest,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-08T16:20:00+00:00,False,False,Black,Person search,,Stolen goods,51.500759,-0.112954,1680688,On or near Grindal Street,bu-arrest,Arrest
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - Caribbean,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-10T23:22:00+00:00,True,False,Black,Person search,,Controlled drugs,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-04T18:15:00+00:00,False,False,Black,Person search,,Stolen goods,51.501151,-0.127908,1678482,On or near Great George Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-24T05:15:00+00:00,False,False,Black,Person search,,Stolen goods,51.511339,-0.128427,1678405,On or near Cranbourn Street,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-02T21:15:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-arrest,Arrest
10-17,A no further action disposal,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-02T03:28:00+00:00,False,False,Black,Person search,,Stolen goods,51.508087,-0.124122,1678961,On or near Nightclub,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Black/African/Caribbean/Black British - Caribbean,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-15T20:41:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-22T15:15:00+00:00,False,False,White,Person search,,Controlled drugs,51.514872,-0.127793,1678441,On or near New Compton Street,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-21T01:13:00+00:00,False,False,White,Person search,,Controlled drugs,51.509064,-0.130120,1678150,On or near Parking Area,bu-community-resolution,Community resolution
10-17,A no further action disposal,True,Other ethnic group - Not stated,Other,Misuse of Drugs Act 1971 (section 23),False,2024-08-10T19:01:00+00:00,False,False,Black,Person search,,Controlled drugs,51.499490,-0.103469,1682213,On or near Library Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-08T18:51:00+00:00,False,False,Black,Person search,,Stolen goods,51.514867,-0.138790,1676714,On or near Further/Higher Educational Building,bu-no-further-action,A no further action disposal
under 10,Arrest,True,Other ethnic group - Arab,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-18T17:50:00+00:00,False,False,Other,Person search,,Stolen goods,51.509404,-0.131706,1677825,On or near Theatre/Concert Hall,bu-arrest,Arrest
over 34,Arrest,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-12T12:00:00+00:00,False,False,Black,Person search,,Controlled drugs,51.516880,-0.135854,1677180,On or near Berners Place,bu-arrest,Arrest
10-17,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-31T03:30:00+00:00,False,False,White,Person search,,Offensive weapons,51.501162,-0.116252,1680084,On or near Addington Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-04T11:24:00+00:00,False,False,White,Person search,,Articles for use in criminal damage,51.517742,-0.125614,1678770,On or near Little Russell Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Black/African/Caribbean/Black British - Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-23T02:15:00+00:00,False,False,Black,Person search,,Stolen goods,51.512013,-0.133502,1677575,On or near Winnett Street,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Black/African/Caribbean/Black British - Caribbean,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-31T19:04:00+00:00,True,False,Black,Person search,,Controlled drugs,51.510272,-0.129192,1678129,On or near Nightclub,bu-arrest,Arrest
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-04T02:36:00+00:00,False,False,White,Person search,,Controlled drugs,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-22T14:09:00+00:00,False,False,White,Person search,,Controlled drugs,51.517476,-0.136579,1677079,On or near Supermarket,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-25T01:53:00+00:00,False,False,Black,Person search,,Stolen goods,51.514246,-0.131436,1677792,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-15T23:44:00+00:00,False,False,Black,Person search,,Stolen goods,51.511502,-0.134157,1677466,On or near Archer Street,bu-arrest,Arrest
18-24,Arrest,True,Black/African/Caribbean/Black British - Caribbean,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-29T14:56:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514536,-0.140043,1676666,On or near Nightclub,bu-arrest,Arrest
25-34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-23T11:00:00+00:00,False,False,White,Person search,,Controlled drugs,51.512189,-0.119760,1679614,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-21T22:55:00+00:00,False,False,White,Person search,,Offensive weapons,51.516295,-0.129487,1678131,On or near Conference/Exhibition Centre,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-17T21:15:00+00:00,False,False,White,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-community-resolution,Community resolution
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-07T10:06:00+00:00,False,False,,Person search,,Controlled drugs,51.519792,-0.118337,1679812,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-26T03:50:00+00:00,False,False,Black,Person search,,Stolen goods,51.511339,-0.128427,1678405,On or near Cranbourn Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-08T21:42:00+00:00,False,False,White,Person search,,Controlled drugs,51.511790,-0.131925,1677815,On or near Dansey Place,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-22T11:53:00+00:00,False,False,White,Person search,,Controlled drugs,51.513161,-0.127675,1678473,On or near Tower Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-10T22:43:00+00:00,False,False,Black,Person search,,Stolen goods,51.512106,-0.133100,1677680,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-17T23:41:00+00:00,False,False,Other,Person search,,Offensive weapons,51.513804,-0.130733,1678045,On or near Greek Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-17T23:36:00+00:00,False,False,Other,Person search,,Stolen goods,51.513804,-0.130733,1678045,On or near Greek Street,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,Other ethnic group - Any other ethnic group,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-17T20:57:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-community-resolution,Community resolution
18-24,Arrest,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-27T03:20:00+00:00,False,False,Other,Person search,,Stolen goods,51.508087,-0.124122,1678961,On or near Nightclub,bu-arrest,Arrest
25-34,Community resolution,True,White - Any other White background,Other,Misuse of Drugs Act 1971 (section 23),False,2024-08-16T03:20:00+00:00,False,False,Black,Person search,,Controlled drugs,51.511612,-0.135435,1677292,On or near Brewer Street,bu-community-resolution,Community resolution
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-26T22:55:00+00:00,False,False,Other,Person search,,Controlled drugs,51.510272,-0.129192,1678129,On or near Nightclub,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-26T02:14:00+00:00,False,False,White,Person search,,Controlled drugs,51.514279,-0.131247,1678009,On or near Nightclub,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-12T22:30:00+00:00,False,False,White,Person search,,Offensive weapons,51.511108,-0.127486,1678575,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Mixed/Multiple ethnic groups - White and Black Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-22T20:50:00+00:00,False,False,Black,Person search,,Stolen goods,51.506553,-0.104775,1682080,On or near Shopping Area,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-22T23:57:00+00:00,False,False,Black,Person search,,Offensive weapons,51.507952,-0.135988,1677228,On or near Duke Of York Street,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,Mixed/Multiple ethnic groups - White and Black Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-25T15:51:00+00:00,False,False,Black,Person search,,Stolen goods,51.515070,-0.138003,1676927,On or near Shopping Area,bu-community-resolution,Community resolution
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-26T23:39:00+00:00,False,False,Asian,Person search,,Stolen goods,51.511790,-0.132459,1677744,On or near A401,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,Black/African/Caribbean/Black British - African,Other,Misuse of Drugs Act 1971 (section 23),False,2024-08-10T16:40:00+00:00,False,False,Black,Person search,,Controlled drugs,51.516295,-0.129487,1678131,On or near Conference/Exhibition Centre,bu-community-resolution,Community resolution
10-17,A no further action disposal,True,Other ethnic group - Arab,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-25T01:38:00+00:00,False,False,Other,Person search,,Stolen goods,51.512495,-0.138915,1676635,On or near Nightclub,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Asian/Asian British - Any other Asian background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-01T21:43:00+00:00,False,False,Other,Person search,,Stolen goods,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-31T03:30:00+00:00,False,False,White,Person search,,Offensive weapons,51.501162,-0.116252,1680084,On or near Addington Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-19T11:28:00+00:00,False,False,White,Person search,,Stolen goods,51.515727,-0.136304,1677136,On or near Further/Higher Educational Building,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-14T02:02:00+00:00,False,False,Black,Person search,,Stolen goods,51.510953,-0.133012,1677692,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Asian/Asian British - Bangladeshi,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-24T00:39:00+00:00,False,False,Asian,Person search,,Stolen goods,51.512945,-0.125926,1678778,On or near Mercer Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-15T22:20:00+00:00,False,False,White,Person search,,Stolen goods,51.512416,-0.133384,1677661,On or near Nightclub,bu-no-further-action,A no further action disposal
,Community resolution,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-01T00:40:00+00:00,False,False,Other,Person search,,Controlled drugs,51.513090,-0.135043,1677384,On or near Hopkins Street,bu-community-resolution,Community resolution
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - African,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-14T02:59:00+00:00,False,False,Black,Person search,,Stolen goods,51.511339,-0.128427,1678405,On or near Cranbourn Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-01T01:00:00+00:00,False,False,Black,Person search,,Controlled drugs,51.512764,-0.134892,1677421,On or near Further/Higher Educational Building,bu-no-further-action,A no further action disposal
over 34,Arrest,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-01T15:50:00+00:00,False,False,White,Person search,,Stolen goods,51.511417,-0.127539,1678551,On or near Theatre/Concert Hall,bu-arrest,Arrest
18-24,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Other,Misuse of Drugs Act 1971 (section 23),False,2024-08-21T00:15:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.515727,-0.136304,1677136,On or near Further/Higher Educational Building,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-31T20:34:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-10T23:08:00+00:00,False,False,Black,Person search,,Controlled drugs,51.509458,-0.132280,1677786,On or near Nightclub,bu-no-further-action,A no further action disposal
25-34,Caution (simple or conditional),True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-17T03:00:00+00:00,False,False,Other,Person search,,Stolen goods,51.510468,-0.130769,1678029,On or near Leicester Square,bu-caution,Caution (simple or conditional)
over 34,Community resolution,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-02T21:40:00+00:00,False,False,White,Person search,,Stolen goods,51.510729,-0.135283,1677342,On or near Denman Street,bu-community-resolution,Community resolution
25-34,A no further action disposal,True,Other ethnic group - Not stated,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-02T22:11:00+00:00,False,False,White,Person search,,Stolen goods,51.510910,-0.128604,1678401,On or near Bear Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-01T14:00:00+00:00,False,False,Black,Person search,,Stolen goods,51.506218,-0.113017,1680680,On or near Parking Area,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-17T23:30:00+00:00,False,False,Other,Person search,,Stolen goods,51.509886,-0.128646,1678385,On or near Irving Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-22T00:29:00+00:00,False,False,Black,Person search,,Offensive weapons,51.513804,-0.130733,1678045,On or near Greek Street,bu-no-further-action,A no further action disposal
18-24,Arrest,True,White - Any other White background,Female,Misuse of Drugs Act 1971 (section 23),False,2024-08-27T00:16:00+00:00,False,False,White,Person search,,Controlled drugs,51.514704,-0.130826,1678048,On or near Manette Street,bu-arrest,Arrest
over 34,Caution (simple or conditional),True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-05T17:02:00+00:00,False,False,White,Person search,,Controlled drugs,51.504781,-0.111477,1680858,On or near Secker Street,bu-caution,Caution (simple or conditional)
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-19T19:53:00+00:00,False,False,,Person search,,Stolen goods,51.513498,-0.130169,1678146,On or near Moor Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-02T22:11:00+00:00,False,False,White,Person search,,Stolen goods,51.510910,-0.128604,1678401,On or near Bear Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-28T17:15:00+00:00,False,False,Other,Person search,,Controlled drugs,51.515939,-0.132693,1677739,On or near Soho Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-30T23:30:00+00:00,False,False,White,Person search,,Stolen goods,51.510840,-0.128984,1678254,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-14T21:20:00+00:00,False,False,Other,Person search,,Stolen goods,51.511790,-0.131925,1677815,On or near Dansey Place,bu-no-further-action,A no further action disposal
